league,season,date,home_team,away_team,hometeamgoals,awayteamgoals,hometeamresult,home_team_points,away_team_points,OddHome,OddDraw,OddAway
bundesliga,2021,2021-08-14,STU,GREF,5.0,1.0,1,3.0,0.0,1.86,3.9,3.98
bundesliga,2021,2021-08-14,UNI,LEVK,1.0,1.0,0,1.0,1.0,2.79,3.36,2.57
bundesliga,2021,2021-08-14,WOB,BOC,1.0,0.0,1,3.0,0.0,1.57,4.37,5.63
bundesliga,2021,2021-08-14,DOR,EINF,5.0,2.0,1,3.0,0.0,1.44,5.17,6.49
bundesliga,2021,2021-08-13,M'G,BAY,1.0,1.0,0,1.0,1.0,4.54,4.32,1.7
bundesliga,2020,2021-05-22,BAY,AUG,5.0,2.0,1,3.0,0.0,1.13,9.9,18.62
bundesliga,2020,2021-05-22,DOR,LEVK,3.0,1.0,1,3.0,0.0,1.55,4.63,5.45
bundesliga,2020,2021-05-22,EINF,FRE,3.0,1.0,1,3.0,0.0,2.07,4.23,3.07
bundesliga,2020,2021-05-22,KOL,SCH,1.0,0.0,1,3.0,0.0,1.35,5.57,8.01
bundesliga,2020,2021-05-22,HOF,HERT,2.0,1.0,1,3.0,0.0,1.94,3.99,3.6
bundesliga,2020,2021-05-22,STU,BIE,0.0,2.0,-1,0.0,3.0,2.4,3.89,2.7
bundesliga,2020,2021-05-22,UNI,RBL,2.0,1.0,1,3.0,0.0,2.97,3.89,2.22
bundesliga,2020,2021-05-22,WERB,M'G,2.0,4.0,-1,0.0,3.0,2.67,3.92,2.42
bundesliga,2020,2021-05-22,WOB,MAI,2.0,3.0,-1,0.0,3.0,1.66,4.3,4.81
bundesliga,2020,2021-05-16,MAI,DOR,1.0,3.0,-1,0.0,3.0,6.61,5.02,1.44
bundesliga,2020,2021-05-16,RBL,WOB,2.0,2.0,0,1.0,1.0,2.21,3.44,3.3
bundesliga,2020,2021-05-15,AUG,WERB,2.0,0.0,1,3.0,0.0,2.59,3.16,2.92
bundesliga,2020,2021-05-15,BIE,HOF,1.0,1.0,0,1.0,1.0,2.68,3.67,2.5
bundesliga,2020,2021-05-15,FRE,BAY,2.0,2.0,0,1.0,1.0,8.6,5.82,1.32
bundesliga,2020,2021-05-15,HERT,KOL,0.0,0.0,0,1.0,1.0,2.59,3.28,2.83
bundesliga,2020,2021-05-15,LEVK,UNI,1.0,1.0,0,1.0,1.0,1.88,3.71,4.12
bundesliga,2020,2021-05-15,M'G,STU,1.0,2.0,-1,0.0,3.0,1.64,4.56,4.6
bundesliga,2020,2021-05-15,SCH,EINF,4.0,3.0,1,3.0,0.0,12.16,6.92,1.22
bundesliga,2020,2021-05-12,SCH,HERT,1.0,2.0,-1,0.0,3.0,7.0,4.67,1.45
bundesliga,2020,2021-05-09,KOL,FRE,1.0,4.0,-1,0.0,3.0,2.05,3.69,3.49
bundesliga,2020,2021-05-09,EINF,MAI,1.0,1.0,0,1.0,1.0,1.83,4.06,3.96
bundesliga,2020,2021-05-09,HERT,BIE,0.0,0.0,0,1.0,1.0,1.89,3.66,4.09
bundesliga,2020,2021-05-08,DOR,RBL,3.0,2.0,1,3.0,0.0,2.19,3.68,3.18
bundesliga,2020,2021-05-08,HOF,SCH,4.0,2.0,1,3.0,0.0,1.22,6.72,12.63
bundesliga,2020,2021-05-08,WERB,LEVK,0.0,0.0,0,1.0,1.0,4.32,3.8,1.81
bundesliga,2020,2021-05-08,WOB,UNI,3.0,0.0,1,3.0,0.0,1.78,3.75,4.64
bundesliga,2020,2021-05-08,BAY,M'G,6.0,0.0,1,3.0,0.0,1.37,5.48,7.64
bundesliga,2020,2021-05-07,STU,AUG,2.0,1.0,1,3.0,0.0,2.24,3.46,3.25
bundesliga,2020,2021-05-06,HERT,FRE,3.0,0.0,1,3.0,0.0,2.03,3.61,3.62
bundesliga,2020,2021-05-03,MAI,HERT,1.0,1.0,0,1.0,1.0,2.41,3.49,2.89
bundesliga,2020,2021-04-25,RBL,STU,2.0,0.0,1,3.0,0.0,1.39,5.14,7.52
bundesliga,2020,2021-04-25,M'G,BIE,5.0,0.0,1,3.0,0.0,1.62,3.87,5.88
bundesliga,2020,2021-04-24,FRE,HOF,1.0,1.0,0,1.0,1.0,2.76,3.51,2.5
bundesliga,2020,2021-04-24,MAI,BAY,2.0,1.0,1,3.0,0.0,8.74,5.81,1.32
bundesliga,2020,2021-04-24,UNI,WERB,3.0,1.0,1,3.0,0.0,1.91,3.48,4.24
bundesliga,2020,2021-04-24,WOB,DOR,0.0,2.0,-1,0.0,3.0,3.12,3.93,2.12
bundesliga,2020,2021-04-24,LEVK,EINF,3.0,1.0,1,3.0,0.0,2.28,3.76,2.92
bundesliga,2020,2021-04-23,AUG,KOL,2.0,3.0,-1,0.0,3.0,2.91,3.26,2.54
bundesliga,2020,2021-04-21,DOR,UNI,2.0,0.0,1,3.0,0.0,1.54,4.42,5.95
bundesliga,2020,2021-04-21,HOF,M'G,3.0,2.0,1,3.0,0.0,3.08,3.69,2.21
bundesliga,2020,2021-04-21,STU,WOB,1.0,3.0,-1,0.0,3.0,3.36,3.78,2.06
bundesliga,2020,2021-04-21,WERB,MAI,0.0,1.0,-1,0.0,3.0,3.09,3.29,2.38
bundesliga,2020,2021-04-20,KOL,RBL,2.0,1.0,1,3.0,0.0,7.68,4.75,1.42
bundesliga,2020,2021-04-20,BAY,LEVK,2.0,0.0,1,3.0,0.0,1.45,4.96,6.48
bundesliga,2020,2021-04-20,BIE,SCH,1.0,0.0,1,3.0,0.0,1.75,3.65,5.0
bundesliga,2020,2021-04-20,EINF,AUG,2.0,0.0,1,3.0,0.0,1.44,4.86,7.0
bundesliga,2020,2021-04-18,DOR,WERB,4.0,1.0,1,3.0,0.0,1.39,5.05,7.65
bundesliga,2020,2021-04-17,AUG,BIE,0.0,0.0,0,1.0,1.0,2.49,3.21,2.98
bundesliga,2020,2021-04-17,FRE,SCH,4.0,0.0,1,3.0,0.0,1.69,3.94,4.94
bundesliga,2020,2021-04-17,M'G,EINF,4.0,0.0,1,3.0,0.0,2.54,3.71,2.61
bundesliga,2020,2021-04-17,UNI,STU,2.0,1.0,1,3.0,0.0,2.3,3.4,3.15
bundesliga,2020,2021-04-17,WOB,BAY,2.0,3.0,-1,0.0,3.0,3.8,3.88,1.9
bundesliga,2020,2021-04-17,LEVK,KOL,3.0,0.0,1,3.0,0.0,1.64,3.91,5.55
bundesliga,2020,2021-04-16,RBL,HOF,0.0,0.0,0,1.0,1.0,1.4,5.03,7.77
bundesliga,2020,2021-04-12,HOF,LEVK,0.0,0.0,0,1.0,1.0,2.87,3.57,2.38
bundesliga,2020,2021-04-11,SCH,AUG,1.0,0.0,1,3.0,0.0,3.22,3.34,2.29
bundesliga,2020,2021-04-11,KOL,MAI,2.0,3.0,-1,0.0,3.0,3.03,3.26,2.44
bundesliga,2020,2021-04-10,BAY,UNI,1.0,1.0,0,1.0,1.0,1.47,4.68,6.49
bundesliga,2020,2021-04-10,EINF,WOB,4.0,3.0,1,3.0,0.0,2.41,3.43,2.94
bundesliga,2020,2021-04-10,HERT,M'G,2.0,2.0,0,1.0,1.0,3.15,3.5,2.26
bundesliga,2020,2021-04-10,WERB,RBL,1.0,4.0,-1,0.0,3.0,7.52,4.79,1.42
bundesliga,2020,2021-04-10,STU,DOR,2.0,3.0,-1,0.0,3.0,3.9,4.0,1.86
bundesliga,2020,2021-04-09,BIE,FRE,1.0,0.0,1,3.0,0.0,2.94,3.2,2.55
bundesliga,2020,2021-04-04,STU,WERB,1.0,0.0,1,3.0,0.0,1.94,3.61,3.88
bundesliga,2020,2021-04-04,UNI,HERT,1.0,1.0,0,1.0,1.0,2.51,3.22,2.93
bundesliga,2020,2021-04-03,AUG,HOF,2.0,1.0,1,3.0,0.0,3.66,3.72,1.97
bundesliga,2020,2021-04-03,DOR,EINF,1.0,2.0,-1,0.0,3.0,1.79,3.99,4.2
bundesliga,2020,2021-04-03,LEVK,SCH,2.0,1.0,1,3.0,0.0,1.23,6.48,12.45
bundesliga,2020,2021-04-03,MAI,BIE,1.0,1.0,0,1.0,1.0,1.8,3.64,4.62
bundesliga,2020,2021-04-03,WOB,KOL,1.0,0.0,1,3.0,0.0,1.53,4.2,6.25
bundesliga,2020,2021-04-03,RBL,BAY,0.0,1.0,-1,0.0,3.0,2.78,3.68,2.41
bundesliga,2020,2021-04-03,M'G,FRE,2.0,1.0,1,3.0,0.0,1.81,3.92,4.16
bundesliga,2020,2021-03-21,HOF,MAI,1.0,2.0,-1,0.0,3.0,1.92,3.71,3.88
bundesliga,2020,2021-03-21,HERT,LEVK,3.0,0.0,1,3.0,0.0,3.5,3.51,2.08
bundesliga,2020,2021-03-21,FRE,AUG,2.0,0.0,1,3.0,0.0,1.96,3.55,3.89
bundesliga,2020,2021-03-20,BAY,STU,4.0,0.0,1,3.0,0.0,1.23,6.95,10.48
bundesliga,2020,2021-03-20,EINF,UNI,5.0,2.0,1,3.0,0.0,1.86,3.72,4.09
bundesliga,2020,2021-03-20,KOL,DOR,2.0,2.0,0,1.0,1.0,6.99,4.8,1.43
bundesliga,2020,2021-03-20,WERB,WOB,1.0,2.0,-1,0.0,3.0,4.29,3.61,1.85
bundesliga,2020,2021-03-20,SCH,M'G,0.0,3.0,-1,0.0,3.0,6.85,4.6,1.46
bundesliga,2020,2021-03-19,BIE,RBL,0.0,1.0,-1,0.0,3.0,8.83,4.95,1.37
bundesliga,2020,2021-03-14,LEVK,BIE,1.0,2.0,-1,0.0,3.0,1.38,4.98,8.18
bundesliga,2020,2021-03-14,RBL,EINF,1.0,1.0,0,1.0,1.0,1.81,3.79,4.28
bundesliga,2020,2021-03-14,STU,HOF,2.0,0.0,1,3.0,0.0,2.46,3.72,2.68
bundesliga,2020,2021-03-13,MAI,FRE,1.0,0.0,1,3.0,0.0,2.64,3.32,2.72
bundesliga,2020,2021-03-13,UNI,KOL,2.0,1.0,1,3.0,0.0,1.96,3.35,4.17
bundesliga,2020,2021-03-13,WERB,BAY,1.0,3.0,-1,0.0,3.0,10.28,6.41,1.26
bundesliga,2020,2021-03-13,WOB,SCH,5.0,0.0,1,3.0,0.0,1.35,5.02,9.39
bundesliga,2020,2021-03-13,DOR,HERT,2.0,0.0,1,3.0,0.0,1.5,4.58,6.15
bundesliga,2020,2021-03-12,AUG,M'G,3.0,1.0,1,3.0,0.0,4.19,3.73,1.86
bundesliga,2020,2021-03-10,BIE,WERB,0.0,2.0,-1,0.0,3.0,3.31,3.19,2.3
bundesliga,2020,2021-03-07,KOL,WERB,1.0,1.0,0,1.0,1.0,2.91,3.1,2.62
bundesliga,2020,2021-03-07,BIE,UNI,0.0,0.0,0,1.0,1.0,3.96,3.38,2.0
bundesliga,2020,2021-03-06,EINF,STU,1.0,1.0,0,1.0,1.0,1.93,3.79,3.79
bundesliga,2020,2021-03-06,FRE,RBL,0.0,3.0,-1,0.0,3.0,5.04,3.98,1.67
bundesliga,2020,2021-03-06,HERT,AUG,2.0,1.0,1,3.0,0.0,1.97,3.47,3.98
bundesliga,2020,2021-03-06,HOF,WOB,2.0,1.0,1,3.0,0.0,2.94,3.48,2.38
bundesliga,2020,2021-03-06,M'G,LEVK,0.0,1.0,-1,0.0,3.0,2.61,3.48,2.65
bundesliga,2020,2021-03-06,BAY,DOR,4.0,2.0,1,3.0,0.0,1.65,4.38,4.69
bundesliga,2020,2021-03-05,SCH,MAI,0.0,0.0,0,1.0,1.0,3.47,3.54,2.11
bundesliga,2020,2021-02-28,UNI,HOF,1.0,1.0,0,1.0,1.0,2.37,3.38,3.01
bundesliga,2020,2021-02-28,MAI,AUG,0.0,1.0,-1,0.0,3.0,2.08,3.54,3.49
bundesliga,2020,2021-02-28,LEVK,FRE,1.0,2.0,-1,0.0,3.0,1.84,3.61,4.37
bundesliga,2020,2021-02-27,BAY,KOL,5.0,1.0,1,3.0,0.0,1.18,7.57,14.09
bundesliga,2020,2021-02-27,DOR,BIE,3.0,0.0,1,3.0,0.0,1.2,6.83,14.26
bundesliga,2020,2021-02-27,STU,SCH,5.0,1.0,1,3.0,0.0,1.5,4.57,6.2
bundesliga,2020,2021-02-27,WOB,HERT,2.0,0.0,1,3.0,0.0,1.73,3.93,4.65
bundesliga,2020,2021-02-27,RBL,M'G,3.0,2.0,1,3.0,0.0,1.63,4.19,5.12
bundesliga,2020,2021-02-26,WERB,EINF,2.0,1.0,1,3.0,0.0,4.43,3.76,1.8
bundesliga,2020,2021-02-21,AUG,LEVK,1.0,1.0,0,1.0,1.0,5.2,3.94,1.66
bundesliga,2020,2021-02-21,HERT,RBL,0.0,3.0,-1,0.0,3.0,5.0,3.96,1.68
bundesliga,2020,2021-02-21,HOF,WERB,4.0,0.0,1,3.0,0.0,2.09,3.63,3.39
bundesliga,2020,2021-02-20,EINF,BAY,2.0,1.0,1,3.0,0.0,3.95,4.3,1.78
bundesliga,2020,2021-02-20,KOL,STU,0.0,1.0,-1,0.0,3.0,3.44,3.59,2.08
bundesliga,2020,2021-02-20,FRE,UNI,0.0,1.0,-1,0.0,3.0,2.46,3.14,3.09
bundesliga,2020,2021-02-20,M'G,MAI,1.0,2.0,-1,0.0,3.0,1.66,3.96,5.12
bundesliga,2020,2021-02-20,SCH,DOR,0.0,4.0,-1,0.0,3.0,9.24,5.5,1.32
bundesliga,2020,2021-02-19,BIE,WOB,0.0,3.0,-1,0.0,3.0,5.27,3.81,1.68
bundesliga,2020,2021-02-15,BAY,BIE,3.0,3.0,0,1.0,1.0,1.16,8.3,15.56
bundesliga,2020,2021-02-14,EINF,KOL,2.0,0.0,1,3.0,0.0,1.48,4.47,6.53
bundesliga,2020,2021-02-14,WOB,M'G,0.0,0.0,0,1.0,1.0,2.48,3.48,2.8
bundesliga,2020,2021-02-13,DOR,HOF,2.0,2.0,0,1.0,1.0,1.49,4.71,6.07
bundesliga,2020,2021-02-13,LEVK,MAI,2.0,2.0,0,1.0,1.0,1.45,4.68,6.7
bundesliga,2020,2021-02-13,STU,HERT,1.0,1.0,0,1.0,1.0,2.25,3.55,3.09
bundesliga,2020,2021-02-13,WERB,FRE,0.0,0.0,0,1.0,1.0,2.87,3.3,2.51
bundesliga,2020,2021-02-13,UNI,SCH,0.0,0.0,0,1.0,1.0,1.78,3.63,4.7
bundesliga,2020,2021-02-12,RBL,AUG,2.0,1.0,1,3.0,0.0,1.26,5.97,11.32
bundesliga,2020,2021-02-07,HOF,EINF,1.0,3.0,-1,0.0,3.0,2.95,3.81,2.24
bundesliga,2020,2021-02-06,AUG,WOB,0.0,2.0,-1,0.0,3.0,4.58,3.58,1.82
bundesliga,2020,2021-02-06,FRE,DOR,2.0,1.0,1,3.0,0.0,5.15,4.27,1.61
bundesliga,2020,2021-02-06,LEVK,STU,5.0,2.0,1,3.0,0.0,1.99,3.78,3.6
bundesliga,2020,2021-02-06,MAI,UNI,1.0,0.0,1,3.0,0.0,3.21,3.37,2.28
bundesliga,2020,2021-02-06,SCH,RBL,0.0,3.0,-1,0.0,3.0,9.24,5.39,1.33
bundesliga,2020,2021-02-06,M'G,KOL,1.0,2.0,-1,0.0,3.0,1.47,4.5,6.78
bundesliga,2020,2021-02-05,HERT,BAY,0.0,1.0,-1,0.0,3.0,7.09,5.57,1.38
bundesliga,2020,2021-01-31,KOL,BIE,3.0,1.0,1,3.0,0.0,2.27,3.21,3.39
bundesliga,2020,2021-01-31,WOB,FRE,3.0,0.0,1,3.0,0.0,1.85,3.74,4.13
bundesliga,2020,2021-01-30,BAY,HOF,4.0,1.0,1,3.0,0.0,1.24,7.03,10.22
bundesliga,2020,2021-01-30,DOR,AUG,3.0,1.0,1,3.0,0.0,1.26,6.34,10.8
bundesliga,2020,2021-01-30,EINF,HERT,3.0,1.0,1,3.0,0.0,1.79,3.82,4.4
bundesliga,2020,2021-01-30,UNI,M'G,1.0,1.0,0,1.0,1.0,3.28,3.38,2.24
bundesliga,2020,2021-01-30,WERB,SCH,1.0,1.0,0,1.0,1.0,1.95,3.54,3.98
bundesliga,2020,2021-01-30,RBL,LEVK,1.0,0.0,1,3.0,0.0,1.93,3.6,4.0
bundesliga,2020,2021-01-29,STU,MAI,2.0,0.0,1,3.0,0.0,1.68,4.11,4.84
bundesliga,2020,2021-01-24,SCH,BAY,0.0,4.0,-1,0.0,3.0,13.48,7.92,1.18
bundesliga,2020,2021-01-24,HOF,KOL,3.0,0.0,1,3.0,0.0,1.82,3.61,4.48
bundesliga,2020,2021-01-23,AUG,UNI,2.0,1.0,1,3.0,0.0,3.61,3.38,2.11
bundesliga,2020,2021-01-23,BIE,EINF,1.0,5.0,-1,0.0,3.0,4.5,3.78,1.78
bundesliga,2020,2021-01-23,FRE,STU,2.0,1.0,1,3.0,0.0,2.64,3.71,2.51
bundesliga,2020,2021-01-23,LEVK,WOB,0.0,1.0,-1,0.0,3.0,2.07,3.63,3.47
bundesliga,2020,2021-01-23,MAI,RBL,3.0,2.0,1,3.0,0.0,7.57,4.81,1.41
bundesliga,2020,2021-01-23,HERT,WERB,1.0,4.0,-1,0.0,3.0,2.15,3.4,3.47
bundesliga,2020,2021-01-22,M'G,DOR,4.0,2.0,1,3.0,0.0,3.26,3.74,2.11
bundesliga,2020,2021-01-20,SCH,KOL,1.0,2.0,-1,0.0,3.0,2.62,3.25,2.79
bundesliga,2020,2021-01-20,AUG,BAY,0.0,1.0,-1,0.0,3.0,12.19,7.08,1.21
bundesliga,2020,2021-01-20,BIE,STU,3.0,0.0,1,3.0,0.0,4.32,3.77,1.82
bundesliga,2020,2021-01-20,FRE,EINF,2.0,2.0,0,1.0,1.0,2.87,3.47,2.43
bundesliga,2020,2021-01-20,RBL,UNI,1.0,0.0,1,3.0,0.0,1.51,4.2,6.87
bundesliga,2020,2021-01-19,M'G,WERB,1.0,0.0,1,3.0,0.0,1.6,4.15,5.55
bundesliga,2020,2021-01-19,HERT,HOF,0.0,3.0,-1,0.0,3.0,2.31,3.49,3.06
bundesliga,2020,2021-01-19,LEVK,DOR,2.0,1.0,1,3.0,0.0,3.11,3.75,2.19
bundesliga,2020,2021-01-19,MAI,WOB,0.0,2.0,-1,0.0,3.0,4.03,3.83,1.86
bundesliga,2020,2021-01-17,BAY,FRE,2.0,1.0,1,3.0,0.0,1.23,6.92,10.74
bundesliga,2020,2021-01-17,EINF,SCH,3.0,1.0,1,3.0,0.0,1.52,4.47,6.1
bundesliga,2020,2021-01-16,DOR,MAI,1.0,1.0,0,1.0,1.0,1.2,7.2,13.63
bundesliga,2020,2021-01-16,KOL,HERT,0.0,0.0,0,1.0,1.0,3.29,3.25,2.29
bundesliga,2020,2021-01-16,HOF,BIE,0.0,0.0,0,1.0,1.0,1.71,3.88,4.92
bundesliga,2020,2021-01-16,WERB,AUG,2.0,0.0,1,3.0,0.0,2.2,3.3,3.44
bundesliga,2020,2021-01-16,WOB,RBL,2.0,2.0,0,1.0,1.0,3.51,3.6,2.06
bundesliga,2020,2021-01-16,STU,M'G,2.0,2.0,0,1.0,1.0,2.88,3.77,2.31
bundesliga,2020,2021-01-15,UNI,LEVK,1.0,0.0,1,3.0,0.0,3.25,3.44,2.24
bundesliga,2020,2021-01-10,AUG,STU,1.0,4.0,-1,0.0,3.0,3.3,3.51,2.18
bundesliga,2020,2021-01-10,BIE,HERT,1.0,0.0,1,3.0,0.0,4.1,3.58,1.91
bundesliga,2020,2021-01-09,FRE,KOL,5.0,0.0,1,3.0,0.0,1.94,3.6,3.95
bundesliga,2020,2021-01-09,LEVK,WERB,1.0,1.0,0,1.0,1.0,1.47,4.59,6.74
bundesliga,2020,2021-01-09,MAI,EINF,0.0,2.0,-1,0.0,3.0,3.51,3.92,1.97
bundesliga,2020,2021-01-09,SCH,HOF,4.0,0.0,1,3.0,0.0,4.44,4.1,1.73
bundesliga,2020,2021-01-09,UNI,WOB,2.0,2.0,0,1.0,1.0,2.95,3.31,2.48
bundesliga,2020,2021-01-09,RBL,DOR,1.0,3.0,-1,0.0,3.0,2.3,3.51,3.05
bundesliga,2020,2021-01-08,M'G,BAY,3.0,2.0,1,3.0,0.0,4.93,4.76,1.59
bundesliga,2020,2021-01-03,DOR,WOB,2.0,0.0,1,3.0,0.0,1.58,4.29,5.4
bundesliga,2020,2021-01-03,BAY,MAI,5.0,2.0,1,3.0,0.0,1.11,10.17,21.74
bundesliga,2020,2021-01-02,BIE,M'G,0.0,1.0,-1,0.0,3.0,5.62,4.17,1.59
bundesliga,2020,2021-01-02,EINF,LEVK,2.0,1.0,1,3.0,0.0,3.26,3.79,2.09
bundesliga,2020,2021-01-02,KOL,AUG,0.0,1.0,-1,0.0,3.0,2.35,3.29,3.14
bundesliga,2020,2021-01-02,HOF,FRE,1.0,3.0,-1,0.0,3.0,2.04,3.75,3.41
bundesliga,2020,2021-01-02,WERB,UNI,0.0,2.0,-1,0.0,3.0,2.9,3.29,2.51
bundesliga,2020,2021-01-02,HERT,SCH,3.0,0.0,1,3.0,0.0,1.72,3.87,4.75
bundesliga,2020,2021-01-02,STU,RBL,0.0,1.0,-1,0.0,3.0,3.9,4.0,1.85
bundesliga,2020,2020-12-20,FRE,HERT,4.0,1.0,1,3.0,0.0,2.6,3.42,2.69
bundesliga,2020,2020-12-20,WOB,STU,1.0,0.0,1,3.0,0.0,2.26,3.63,3.01
bundesliga,2020,2020-12-19,AUG,EINF,0.0,2.0,-1,0.0,3.0,3.7,3.7,1.97
bundesliga,2020,2020-12-19,MAI,WERB,0.0,1.0,-1,0.0,3.0,2.47,3.3,2.94
bundesliga,2020,2020-12-19,M'G,HOF,1.0,2.0,-1,0.0,3.0,1.89,4.06,3.69
bundesliga,2020,2020-12-19,RBL,KOL,0.0,0.0,0,1.0,1.0,1.31,5.57,9.69
bundesliga,2020,2020-12-19,SCH,BIE,0.0,1.0,-1,0.0,3.0,2.23,3.35,3.32
bundesliga,2020,2020-12-19,LEVK,BAY,1.0,2.0,-1,0.0,3.0,3.87,4.08,1.84
bundesliga,2020,2020-12-18,UNI,DOR,2.0,1.0,1,3.0,0.0,4.81,3.95,1.7
bundesliga,2020,2020-12-16,SCH,FRE,0.0,2.0,-1,0.0,3.0,3.01,3.48,2.33
bundesliga,2020,2020-12-16,BAY,WOB,2.0,1.0,1,3.0,0.0,1.34,5.56,8.15
bundesliga,2020,2020-12-16,BIE,AUG,0.0,1.0,-1,0.0,3.0,2.87,3.18,2.58
bundesliga,2020,2020-12-16,KOL,LEVK,0.0,4.0,-1,0.0,3.0,4.95,4.02,1.67
bundesliga,2020,2020-12-16,HOF,RBL,0.0,1.0,-1,0.0,3.0,4.54,4.44,1.65
bundesliga,2020,2020-12-15,EINF,M'G,3.0,3.0,0,1.0,1.0,2.68,3.7,2.48
bundesliga,2020,2020-12-15,HERT,MAI,0.0,0.0,0,1.0,1.0,1.76,3.88,4.55
bundesliga,2020,2020-12-15,STU,UNI,2.0,2.0,0,1.0,1.0,2.14,3.52,3.37
bundesliga,2020,2020-12-15,WERB,DOR,1.0,2.0,-1,0.0,3.0,5.95,4.68,1.5
bundesliga,2020,2020-12-13,AUG,SCH,2.0,2.0,0,1.0,1.0,1.92,3.6,3.98
bundesliga,2020,2020-12-13,LEVK,HOF,4.0,1.0,1,3.0,0.0,1.78,4.2,4.01
bundesliga,2020,2020-12-12,DOR,STU,1.0,5.0,-1,0.0,3.0,1.51,4.62,5.92
bundesliga,2020,2020-12-12,FRE,BIE,2.0,0.0,1,3.0,0.0,1.79,3.86,4.33
bundesliga,2020,2020-12-12,MAI,KOL,0.0,1.0,-1,0.0,3.0,2.43,3.56,2.82
bundesliga,2020,2020-12-12,M'G,HERT,1.0,1.0,0,1.0,1.0,1.92,3.77,3.81
bundesliga,2020,2020-12-12,RBL,WERB,2.0,0.0,1,3.0,0.0,1.36,5.24,8.4
bundesliga,2020,2020-12-12,UNI,BAY,1.0,1.0,0,1.0,1.0,8.51,6.28,1.3
bundesliga,2020,2020-12-11,WOB,EINF,2.0,1.0,1,3.0,0.0,2.34,3.62,2.91
bundesliga,2020,2020-12-07,HOF,AUG,3.0,1.0,1,3.0,0.0,1.84,3.92,3.97
bundesliga,2020,2020-12-06,WERB,STU,1.0,2.0,-1,0.0,3.0,2.73,3.56,2.48
bundesliga,2020,2020-12-06,SCH,LEVK,0.0,3.0,-1,0.0,3.0,6.11,4.42,1.52
bundesliga,2020,2020-12-05,BIE,MAI,2.0,1.0,1,3.0,0.0,2.83,3.46,2.47
bundesliga,2020,2020-12-05,EINF,DOR,1.0,1.0,0,1.0,1.0,3.58,4.0,1.93
bundesliga,2020,2020-12-05,KOL,WOB,2.0,2.0,0,1.0,1.0,3.55,3.52,2.07
bundesliga,2020,2020-12-05,FRE,M'G,2.0,2.0,0,1.0,1.0,3.67,3.7,1.98
bundesliga,2020,2020-12-05,BAY,RBL,3.0,3.0,0,1.0,1.0,1.41,5.27,6.77
bundesliga,2020,2020-12-04,HERT,UNI,3.0,1.0,1,3.0,0.0,2.6,3.36,2.76
bundesliga,2020,2020-11-29,LEVK,HERT,0.0,0.0,0,1.0,1.0,1.78,3.87,4.34
bundesliga,2020,2020-11-29,MAI,HOF,1.0,1.0,0,1.0,1.0,3.28,3.78,2.08
bundesliga,2020,2020-11-28,AUG,FRE,1.0,1.0,0,1.0,1.0,2.42,3.43,2.91
bundesliga,2020,2020-11-28,DOR,KOL,1.0,2.0,-1,0.0,3.0,1.23,6.57,11.94
bundesliga,2020,2020-11-28,RBL,BIE,2.0,1.0,1,3.0,0.0,1.22,6.73,13.07
bundesliga,2020,2020-11-28,STU,BAY,1.0,3.0,-1,0.0,3.0,8.66,6.25,1.3
bundesliga,2020,2020-11-28,UNI,EINF,3.0,3.0,0,1.0,1.0,2.51,3.52,2.73
bundesliga,2020,2020-11-28,M'G,SCH,4.0,1.0,1,3.0,0.0,1.35,5.3,8.36
bundesliga,2020,2020-11-27,WOB,WERB,5.0,3.0,1,3.0,0.0,1.89,3.64,4.14
bundesliga,2020,2020-11-22,FRE,MAI,1.0,3.0,-1,0.0,3.0,2.09,3.58,3.45
bundesliga,2020,2020-11-22,KOL,UNI,1.0,2.0,-1,0.0,3.0,2.72,3.35,2.62
bundesliga,2020,2020-11-21,BAY,WERB,1.0,1.0,0,1.0,1.0,1.11,10.28,19.29
bundesliga,2020,2020-11-21,BIE,LEVK,1.0,2.0,-1,0.0,3.0,5.77,4.34,1.55
bundesliga,2020,2020-11-21,HOF,STU,3.0,3.0,0,1.0,1.0,2.36,3.85,2.74
bundesliga,2020,2020-11-21,M'G,AUG,1.0,1.0,0,1.0,1.0,1.5,4.65,6.08
bundesliga,2020,2020-11-21,SCH,WOB,0.0,2.0,-1,0.0,3.0,3.77,3.58,1.99
bundesliga,2020,2020-11-21,EINF,RBL,1.0,1.0,0,1.0,1.0,3.76,3.91,1.91
bundesliga,2020,2020-11-21,HERT,DOR,2.0,5.0,-1,0.0,3.0,4.87,4.31,1.64
bundesliga,2020,2020-11-08,WOB,HOF,2.0,1.0,1,3.0,0.0,2.12,3.69,3.29
bundesliga,2020,2020-11-08,LEVK,M'G,4.0,3.0,1,3.0,0.0,2.36,3.56,2.92
bundesliga,2020,2020-11-07,AUG,HERT,0.0,3.0,-1,0.0,3.0,2.91,3.54,2.37
bundesliga,2020,2020-11-07,MAI,SCH,2.0,2.0,0,1.0,1.0,2.21,3.48,3.24
bundesliga,2020,2020-11-07,RBL,FRE,3.0,0.0,1,3.0,0.0,1.35,5.24,8.71
bundesliga,2020,2020-11-07,STU,EINF,2.0,2.0,0,1.0,1.0,2.67,3.66,2.5
bundesliga,2020,2020-11-07,UNI,BIE,5.0,0.0,1,3.0,0.0,1.84,3.69,4.31
bundesliga,2020,2020-11-07,DOR,BAY,2.0,3.0,-1,0.0,3.0,3.89,4.19,1.82
