league,season,date,home_team,away_team,actual_home_team_result,skilled_league_home_team_result
Premier League,2022,2022-09-18,BRNT,ARS,-1,-1
Premier League,2022,2022-09-18,EVE,WHU,1,-1
Premier League,2022,2022-10-01,ARS,TOT,1,1
Premier League,2022,2022-10-01,BOU,BRNT,0,-1
Premier League,2022,2022-10-01,CRY,CHE,-1,1
Premier League,2022,2022-10-01,FUL,NEW,-1,-1
Premier League,2022,2022-10-01,LIVP,BHA,0,1
Premier League,2022,2022-10-01,SOU,EVE,-1,-1
Premier League,2022,2022-10-01,WHU,WOLV,1,-1
Premier League,2022,2022-10-02,LEE,AVL,0,-1
Premier League,2022,2022-10-02,MANC,MANU,1,1
Premier League,2022,2022-10-03,LEIC,NOTF,1,-1
Premier League,2022,2022-10-08,BHA,TOT,-1,1
Premier League,2022,2022-10-08,BOU,LEIC,1,1
Premier League,2022,2022-10-08,CHE,WOLV,1,1
Premier League,2022,2022-10-08,MANC,SOU,1,1
Premier League,2022,2022-10-08,NEW,BRNT,1,1
Premier League,2022,2022-10-09,ARS,LIVP,1,1
Premier League,2022,2022-10-09,CRY,LEE,1,1
Premier League,2022,2022-10-09,EVE,MANU,-1,-1
Premier League,2022,2022-10-09,WHU,FUL,1,-1
Premier League,2022,2022-10-10,NOTF,AVL,0,-1
Premier League,2022,2022-10-14,BRNT,BHA,1,-1
Premier League,2022,2022-10-15,FUL,BOU,0,1
Premier League,2022,2022-10-15,LEIC,CRY,0,-1
Premier League,2022,2022-10-15,TOT,EVE,1,1
Premier League,2022,2022-10-15,WOLV,NOTF,1,1
Premier League,2022,2022-10-16,AVL,CHE,-1,1
Premier League,2022,2022-10-16,LEE,ARS,-1,-1
Premier League,2022,2022-10-16,LIVP,MANC,1,-1
Premier League,2022,2022-10-16,MANU,NEW,0,1
Premier League,2022,2022-10-16,SOU,WHU,0,-1
Premier League,2022,2022-10-18,BHA,NOTF,0,1
Premier League,2022,2022-10-18,CRY,WOLV,1,1
Premier League,2022,2022-10-19,BOU,SOU,-1,1
Premier League,2022,2022-10-19,BRNT,CHE,0,1
Premier League,2022,2022-10-19,LIVP,WHU,1,1
Premier League,2022,2022-10-19,MANU,TOT,1,1
Premier League,2022,2022-10-19,NEW,EVE,1,1
Premier League,2022,2022-10-20,FUL,AVL,1,-1
Premier League,2022,2022-10-20,LEIC,LEE,1,1
Premier League,2022,2022-10-22,CHE,MANU,0,-1
Premier League,2022,2022-10-22,EVE,CRY,1,-1
Premier League,2022,2022-10-22,MANC,BHA,1,1
Premier League,2022,2022-10-22,NOTF,LIVP,1,-1
Premier League,2022,2022-10-23,AVL,BRNT,1,1
Premier League,2022,2022-10-23,LEE,FUL,-1,-1
Premier League,2022,2022-10-23,SOU,ARS,0,-1
Premier League,2022,2022-10-23,TOT,NEW,-1,-1
Premier League,2022,2022-10-23,WOLV,LEIC,-1,1
Premier League,2022,2022-10-24,WHU,BOU,1,1
Premier League,2022,2022-10-29,BHA,CHE,1,1
Premier League,2022,2022-10-29,BOU,TOT,-1,-1
Premier League,2022,2022-10-29,BRNT,WOLV,0,1
Premier League,2022,2022-10-29,CRY,SOU,1,1
Premier League,2022,2022-10-29,FUL,EVE,0,1
Premier League,2022,2022-10-29,LEIC,MANC,-1,-1
Premier League,2022,2022-10-29,LIVP,LEE,-1,1
Premier League,2022,2022-10-29,NEW,AVL,1,1
Premier League,2022,2022-10-30,ARS,NOTF,1,1
Premier League,2022,2022-10-30,MANU,WHU,1,1
Premier League,2022,2022-11-05,EVE,LEIC,-1,1
Premier League,2022,2022-11-05,LEE,BOU,1,-1
Premier League,2022,2022-11-05,MANC,FUL,1,1
Premier League,2022,2022-11-05,NOTF,BRNT,0,-1
Premier League,2022,2022-11-05,WOLV,BHA,-1,-1
Premier League,2022,2022-11-06,AVL,MANU,1,-1
Premier League,2022,2022-11-06,CHE,ARS,-1,-1
Premier League,2022,2022-11-06,SOU,NEW,-1,-1
Premier League,2022,2022-11-06,TOT,LIVP,-1,-1
Premier League,2022,2022-11-06,WHU,CRY,-1,-1
Premier League,2022,2022-11-12,BOU,EVE,1,1
Premier League,2022,2022-11-12,LIVP,SOU,1,1
Premier League,2022,2022-11-12,MANC,BRNT,-1,1
Premier League,2022,2022-11-12,NEW,CHE,1,1
Premier League,2022,2022-11-12,NOTF,CRY,1,-1
Premier League,2022,2022-11-12,TOT,LEE,1,1
Premier League,2022,2022-11-12,WHU,LEIC,-1,1
Premier League,2022,2022-11-12,WOLV,ARS,-1,-1
Premier League,2022,2022-11-13,BHA,AVL,-1,1
Premier League,2022,2022-11-13,FUL,MANU,-1,-1
Premier League,2022,2022-12-26,ARS,WHU,1,1
Premier League,2022,2022-12-26,AVL,LIVP,-1,-1
Premier League,2022,2022-12-26,BRNT,TOT,0,-1
Premier League,2022,2022-12-26,CRY,FUL,-1,-1
Premier League,2022,2022-12-26,EVE,WOLV,-1,-1
Premier League,2022,2022-12-26,LEIC,NEW,-1,-1
Premier League,2022,2022-12-26,SOU,BHA,-1,-1
Premier League,2022,2022-12-27,CHE,BOU,1,1
Premier League,2022,2022-12-27,MANU,NOTF,1,1
Premier League,2022,2022-12-28,LEE,MANC,-1,-1
Premier League,2022,2022-12-30,LIVP,LEIC,1,1
Premier League,2022,2022-12-30,WHU,BRNT,-1,-1
Premier League,2022,2022-12-31,BHA,ARS,-1,-1
Premier League,2022,2022-12-31,BOU,CRY,-1,-1
Premier League,2022,2022-12-31,FUL,SOU,1,1
Premier League,2022,2022-12-31,MANC,EVE,0,1
Premier League,2022,2022-12-31,NEW,LEE,0,1
Premier League,2022,2022-12-31,WOLV,MANU,-1,-1
Premier League,2022,2023-01-01,NOTF,CHE,0,-1
Premier League,2022,2023-01-01,TOT,AVL,-1,-1
Premier League,2022,2023-01-02,BRNT,LIVP,1,-1
Premier League,2022,2023-01-03,ARS,NEW,0,1
Premier League,2022,2023-01-03,EVE,BHA,-1,-1
Premier League,2022,2023-01-03,LEIC,FUL,-1,-1
Premier League,2022,2023-01-03,MANU,BOU,1,1
Premier League,2022,2023-01-04,AVL,WOLV,0,1
Premier League,2022,2023-01-04,CRY,TOT,-1,-1
Premier League,2022,2023-01-04,LEE,WHU,0,-1
Premier League,2022,2023-01-04,SOU,NOTF,-1,-1
Premier League,2022,2023-01-05,CHE,MANC,-1,-1
Premier League,2022,2023-01-12,FUL,CHE,1,1
Premier League,2022,2023-01-13,AVL,LEE,1,1
Premier League,2022,2023-01-14,BHA,LIVP,1,-1
Premier League,2022,2023-01-14,BRNT,BOU,1,1
Premier League,2022,2023-01-14,EVE,SOU,-1,1
Premier League,2022,2023-01-14,MANU,MANC,1,-1
Premier League,2022,2023-01-14,NOTF,LEIC,1,1
Premier League,2022,2023-01-14,WOLV,WHU,1,1
Premier League,2022,2023-01-15,CHE,CRY,1,-1
Premier League,2022,2023-01-15,NEW,FUL,1,1
Premier League,2022,2023-01-15,TOT,ARS,-1,-1
Premier League,2022,2023-01-18,CRY,MANU,0,-1
Premier League,2022,2023-01-19,MANC,TOT,1,1
Premier League,2022,2023-01-21,BOU,NOTF,0,1
Premier League,2022,2023-01-21,CRY,NEW,0,-1
Premier League,2022,2023-01-21,LEIC,BHA,0,-1
Premier League,2022,2023-01-21,LIVP,CHE,0,1
Premier League,2022,2023-01-21,SOU,AVL,-1,-1
Premier League,2022,2023-01-21,WHU,EVE,1,1
Premier League,2022,2023-01-22,ARS,MANU,1,1
Premier League,2022,2023-01-22,LEE,BRNT,0,-1
Premier League,2022,2023-01-22,MANC,WOLV,1,1
Premier League,2022,2023-01-23,FUL,TOT,-1,-1
Premier League,2022,2023-02-03,CHE,FUL,0,-1
Premier League,2022,2023-02-04,AVL,LEIC,-1,1
Premier League,2022,2023-02-04,BHA,BOU,1,1
Premier League,2022,2023-02-04,BRNT,SOU,1,1
Premier League,2022,2023-02-04,EVE,ARS,1,-1
Premier League,2022,2023-02-04,MANU,CRY,1,1
Premier League,2022,2023-02-04,NEW,WHU,0,1
Premier League,2022,2023-02-04,WOLV,LIVP,1,-1
Premier League,2022,2023-02-05,NOTF,LEE,1,1
Premier League,2022,2023-02-05,TOT,MANC,1,-1
Premier League,2022,2023-02-08,MANU,LEE,0,1
Premier League,2022,2023-02-11,ARS,BRNT,0,1
Premier League,2022,2023-02-11,BOU,NEW,0,-1
Premier League,2022,2023-02-11,CRY,BHA,0,-1
Premier League,2022,2023-02-11,FUL,NOTF,1,1
Premier League,2022,2023-02-11,LEIC,TOT,1,-1
Premier League,2022,2023-02-11,SOU,WOLV,-1,-1
Premier League,2022,2023-02-11,WHU,CHE,0,-1
Premier League,2022,2023-02-12,LEE,MANU,-1,-1
Premier League,2022,2023-02-12,MANC,AVL,1,1
Premier League,2022,2023-02-13,LIVP,EVE,1,1
Premier League,2022,2023-02-15,ARS,MANC,-1,-1
Premier League,2022,2023-02-18,AVL,ARS,-1,-1
Premier League,2022,2023-02-18,BHA,FUL,-1,1
Premier League,2022,2023-02-18,BRNT,CRY,0,1
Premier League,2022,2023-02-18,CHE,SOU,-1,1
Premier League,2022,2023-02-18,EVE,LEE,1,1
Premier League,2022,2023-02-18,NEW,LIVP,-1,1
Premier League,2022,2023-02-18,NOTF,MANC,0,-1
Premier League,2022,2023-02-18,WOLV,BOU,-1,1
Premier League,2022,2023-02-19,MANU,LEIC,1,1
Premier League,2022,2023-02-19,TOT,WHU,1,1
Premier League,2022,2023-02-24,FUL,WOLV,0,1
Premier League,2022,2023-02-25,BOU,MANC,-1,-1
Premier League,2022,2023-02-25,CRY,LIVP,0,-1
Premier League,2022,2023-02-25,EVE,AVL,-1,-1
Premier League,2022,2023-02-25,LEE,SOU,1,1
Premier League,2022,2023-02-25,LEIC,ARS,-1,-1
Premier League,2022,2023-02-25,WHU,NOTF,1,1
Premier League,2022,2023-02-26,TOT,CHE,1,1
Premier League,2022,2023-03-01,ARS,EVE,1,1
Premier League,2022,2023-03-01,LIVP,WOLV,1,1
Premier League,2022,2023-03-04,ARS,BOU,1,1
Premier League,2022,2023-03-04,AVL,CRY,1,1
Premier League,2022,2023-03-04,BHA,WHU,1,1
Premier League,2022,2023-03-04,CHE,LEE,1,1
Premier League,2022,2023-03-04,MANC,NEW,1,1
Premier League,2022,2023-03-04,SOU,LEIC,1,-1
Premier League,2022,2023-03-04,WOLV,TOT,1,-1
Premier League,2022,2023-03-05,LIVP,MANU,1,-1
Premier League,2022,2023-03-05,NOTF,EVE,0,1
Premier League,2022,2023-03-06,BRNT,FUL,1,1
Premier League,2022,2023-03-11,BOU,LIVP,1,-1
Premier League,2022,2023-03-11,CRY,MANC,-1,-1
Premier League,2022,2023-03-11,EVE,BRNT,1,-1
Premier League,2022,2023-03-11,LEE,BHA,0,-1
Premier League,2022,2023-03-11,LEIC,CHE,-1,-1
Premier League,2022,2023-03-11,TOT,NOTF,1,1
Premier League,2022,2023-03-12,FUL,ARS,-1,-1
Premier League,2022,2023-03-12,MANU,SOU,0,1
Premier League,2022,2023-03-12,NEW,WOLV,1,1
Premier League,2022,2023-03-12,WHU,AVL,0,-1
Premier League,2022,2023-03-15,BHA,CRY,1,1
Premier League,2022,2023-03-15,SOU,BRNT,-1,-1
Premier League,2022,2023-03-17,NOTF,NEW,-1,-1
Premier League,2022,2023-03-18,AVL,BOU,1,1
Premier League,2022,2023-03-18,BRNT,LEIC,0,1
Premier League,2022,2023-03-18,CHE,EVE,0,1
Premier League,2022,2023-03-18,SOU,TOT,0,-1
Premier League,2022,2023-03-18,WOLV,LEE,-1,1
Premier League,2022,2023-03-19,ARS,CRY,1,1
Premier League,2022,2023-04-01,ARS,LEE,1,1
Premier League,2022,2023-04-01,BHA,BRNT,0,1
Premier League,2022,2023-04-01,BOU,FUL,1,-1
Premier League,2022,2023-04-01,CHE,AVL,-1,-1
Premier League,2022,2023-04-01,CRY,LEIC,1,1
Premier League,2022,2023-04-01,MANC,LIVP,1,1
Premier League,2022,2023-04-01,NOTF,WOLV,0,-1
Premier League,2022,2023-04-02,NEW,MANU,1,-1
Premier League,2022,2023-04-02,WHU,SOU,1,1
Premier League,2022,2023-04-03,EVE,TOT,0,-1
Premier League,2022,2023-04-04,BOU,BHA,-1,-1
Premier League,2022,2023-04-04,CHE,LIVP,0,-1
Premier League,2022,2023-04-04,LEE,NOTF,1,-1
Premier League,2022,2023-04-04,LEIC,AVL,-1,-1
Premier League,2022,2023-04-05,MANU,BRNT,1,1
Premier League,2022,2023-04-05,WHU,NEW,-1,-1
Premier League,2022,2023-04-08,AVL,NOTF,1,1
Premier League,2022,2023-04-08,BRNT,NEW,-1,-1
Premier League,2022,2023-04-08,FUL,WHU,-1,1
Premier League,2022,2023-04-08,LEIC,BOU,-1,-1
Premier League,2022,2023-04-08,MANU,EVE,1,1
Premier League,2022,2023-04-08,SOU,MANC,-1,-1
Premier League,2022,2023-04-08,TOT,BHA,1,-1
Premier League,2022,2023-04-08,WOLV,CHE,1,-1
Premier League,2022,2023-04-09,LEE,CRY,-1,-1
Premier League,2022,2023-04-09,LIVP,ARS,0,-1
Premier League,2022,2023-04-15,AVL,NEW,1,-1
Premier League,2022,2023-04-15,CHE,BHA,-1,-1
Premier League,2022,2023-04-15,EVE,FUL,-1,-1
Premier League,2022,2023-04-15,MANC,LEIC,1,1
Premier League,2022,2023-04-15,SOU,CRY,-1,-1
Premier League,2022,2023-04-15,TOT,BOU,-1,1
Premier League,2022,2023-04-15,WOLV,BRNT,1,-1
Premier League,2022,2023-04-16,NOTF,MANU,-1,-1
Premier League,2022,2023-04-16,WHU,ARS,0,-1
Premier League,2022,2023-04-17,LEE,LIVP,-1,-1
Premier League,2022,2023-04-21,ARS,SOU,0,1
Premier League,2022,2023-04-22,BRNT,AVL,0,-1
Premier League,2022,2023-04-22,CRY,EVE,0,1
Premier League,2022,2023-04-22,FUL,LEE,1,1
Premier League,2022,2023-04-22,LEIC,WOLV,1,-1
Premier League,2022,2023-04-22,LIVP,NOTF,1,1
Premier League,2022,2023-04-23,BOU,WHU,-1,-1
Premier League,2022,2023-04-23,NEW,TOT,1,1
Premier League,2022,2023-04-25,AVL,FUL,1,1
Premier League,2022,2023-04-25,LEE,LEIC,0,-1
Premier League,2022,2023-04-25,WOLV,CRY,1,-1
Premier League,2022,2023-04-26,CHE,BRNT,-1,-1
Premier League,2022,2023-04-26,MANC,ARS,1,1
Premier League,2022,2023-04-26,NOTF,BHA,1,-1
Premier League,2022,2023-04-26,WHU,LIVP,-1,-1
Premier League,2022,2023-04-27,EVE,NEW,-1,-1
Premier League,2022,2023-04-27,SOU,BOU,-1,-1
Premier League,2022,2023-04-27,TOT,MANU,0,-1
Premier League,2022,2023-04-29,BHA,WOLV,1,1
Premier League,2022,2023-04-29,BRNT,NOTF,1,1
Premier League,2022,2023-04-29,CRY,WHU,1,1
Premier League,2022,2023-04-30,BOU,LEE,1,1
Premier League,2022,2023-04-30,FUL,MANC,-1,-1
Premier League,2022,2023-04-30,LIVP,TOT,1,1
Premier League,2022,2023-04-30,MANU,AVL,1,1
Premier League,2022,2023-04-30,NEW,SOU,1,1
Premier League,2022,2023-05-01,LEIC,EVE,0,-1
Premier League,2022,2023-05-02,ARS,CHE,1,1
Premier League,2022,2023-05-03,LIVP,FUL,1,1
Premier League,2022,2023-05-03,MANC,WHU,1,1
Premier League,2022,2023-05-04,BHA,MANU,1,-1
Premier League,2022,2023-05-06,BOU,CHE,-1,-1
Premier League,2022,2023-05-06,LIVP,BRNT,1,1
Premier League,2022,2023-05-06,MANC,LEE,1,1
Premier League,2022,2023-05-06,TOT,CRY,1,1
Premier League,2022,2023-05-06,WOLV,AVL,1,-1
Premier League,2022,2023-05-07,NEW,ARS,-1,-1
Premier League,2022,2023-05-07,WHU,MANU,1,-1
Premier League,2022,2023-05-08,BHA,EVE,-1,1
Premier League,2022,2023-05-08,FUL,LEIC,1,1
Premier League,2022,2023-05-08,NOTF,SOU,1,1
Premier League,2022,2023-05-13,AVL,TOT,1,1
Premier League,2022,2023-05-13,CHE,NOTF,0,1
Premier League,2022,2023-05-13,CRY,BOU,1,1
Premier League,2022,2023-05-13,LEE,NEW,0,-1
Premier League,2022,2023-05-13,MANU,WOLV,1,1
Premier League,2022,2023-05-13,SOU,FUL,-1,-1
Premier League,2022,2023-05-14,ARS,BHA,-1,1
Premier League,2022,2023-05-14,BRNT,WHU,1,1
Premier League,2022,2023-05-14,EVE,MANC,-1,-1
Premier League,2022,2023-05-15,LEIC,LIVP,-1,-1
Premier League,2022,2023-05-18,NEW,BHA,1,1
Premier League,2022,2023-05-20,BOU,MANU,-1,-1
Premier League,2022,2023-05-20,FUL,CRY,0,1
Premier League,2022,2023-05-20,LIVP,AVL,0,1
Premier League,2022,2023-05-20,NOTF,ARS,1,-1
Premier League,2022,2023-05-20,TOT,BRNT,-1,1
Premier League,2022,2023-05-20,WOLV,EVE,0,1
Premier League,2022,2023-05-21,BHA,SOU,1,1
Premier League,2022,2023-05-21,MANC,CHE,1,1
Premier League,2022,2023-05-21,WHU,LEE,1,1
Premier League,2022,2023-05-22,NEW,LEIC,0,1
Premier League,2022,2023-05-24,BHA,MANC,0,-1
Premier League,2022,2023-05-25,MANU,CHE,1,1
Premier League,2022,2023-05-28,ARS,WOLV,1,1
Premier League,2022,2023-05-28,AVL,BHA,1,-1
Premier League,2022,2023-05-28,BRNT,MANC,1,-1
Premier League,2022,2023-05-28,CHE,NEW,0,-1
Premier League,2022,2023-05-28,CRY,NOTF,0,1
Premier League,2022,2023-05-28,EVE,BOU,1,-1
Premier League,2022,2023-05-28,LEE,TOT,-1,-1
Premier League,2022,2023-05-28,LEIC,WHU,1,-1
Premier League,2022,2023-05-28,MANU,FUL,1,1
Premier League,2022,2023-05-28,SOU,LIVP,0,-1
Premier League,2023,2023-08-11,BUR,MANC,-1,-1
Premier League,2023,2023-08-12,ARS,NOTF,1,1
Premier League,2023,2023-08-12,BHA,LUT,1,1
Premier League,2023,2023-08-12,BOU,WHU,0,-1
Premier League,2023,2023-08-12,EVE,FUL,-1,1
Premier League,2023,2023-08-12,NEW,AVL,1,-1
Premier League,2023,2023-08-12,SHU,CRY,-1,-1
Premier League,2023,2023-08-13,BRNT,TOT,0,-1
Premier League,2023,2023-08-13,CHE,LIVP,0,-1
Premier League,2023,2023-08-14,MANU,WOLV,1,1
Premier League,2023,2023-08-18,NOTF,SHU,1,1
Premier League,2023,2023-08-19,FUL,BRNT,-1,1
Premier League,2023,2023-08-19,LIVP,BOU,1,1
Premier League,2023,2023-08-19,MANC,NEW,1,1
Premier League,2023,2023-08-19,TOT,MANU,1,1
Premier League,2023,2023-08-19,WOLV,BHA,-1,-1
Premier League,2023,2023-08-20,AVL,EVE,1,1
Premier League,2023,2023-08-20,WHU,CHE,1,-1
Premier League,2023,2023-08-21,CRY,ARS,-1,-1
Premier League,2023,2023-08-25,CHE,LUT,1,1
Premier League,2023,2023-08-26,ARS,FUL,0,1
Premier League,2023,2023-08-26,BHA,WHU,-1,-1
Premier League,2023,2023-08-26,BOU,TOT,-1,-1
Premier League,2023,2023-08-26,BRNT,CRY,0,-1
Premier League,2023,2023-08-26,EVE,WOLV,-1,1
Premier League,2023,2023-08-26,MANU,NOTF,1,1
Premier League,2023,2023-08-27,BUR,AVL,-1,-1
Premier League,2023,2023-08-27,NEW,LIVP,-1,-1
Premier League,2023,2023-08-27,SHU,MANC,-1,-1
Premier League,2023,2023-09-01,LUT,WHU,-1,-1
Premier League,2023,2023-09-02,BHA,NEW,1,-1
Premier League,2023,2023-09-02,BRNT,BOU,0,-1
Premier League,2023,2023-09-02,BUR,TOT,-1,-1
Premier League,2023,2023-09-02,CHE,NOTF,-1,1
Premier League,2023,2023-09-02,MANC,FUL,1,1
Premier League,2023,2023-09-02,SHU,EVE,0,-1
Premier League,2023,2023-09-03,ARS,MANU,1,1
Premier League,2023,2023-09-03,CRY,WOLV,1,1
Premier League,2023,2023-09-03,LIVP,AVL,1,1
Premier League,2023,2023-09-16,AVL,CRY,1,1
Premier League,2023,2023-09-16,FUL,LUT,1,1
Premier League,2023,2023-09-16,MANU,BHA,-1,1
Premier League,2023,2023-09-16,NEW,BRNT,1,1
Premier League,2023,2023-09-16,TOT,SHU,1,1
Premier League,2023,2023-09-16,WHU,MANC,-1,-1
Premier League,2023,2023-09-16,WOLV,LIVP,-1,-1
Premier League,2023,2023-09-17,BOU,CHE,0,-1
Premier League,2023,2023-09-17,EVE,ARS,-1,-1
Premier League,2023,2023-09-18,NOTF,BUR,0,1
Premier League,2023,2023-09-23,BRNT,EVE,-1,-1
Premier League,2023,2023-09-23,BUR,MANU,-1,-1
Premier League,2023,2023-09-23,CRY,FUL,0,1
Premier League,2023,2023-09-23,LUT,WOLV,0,-1
Premier League,2023,2023-09-23,MANC,NOTF,1,1
Premier League,2023,2023-09-24,ARS,TOT,0,1
Premier League,2023,2023-09-24,BHA,BOU,1,1
Premier League,2023,2023-09-24,CHE,AVL,-1,-1
Premier League,2023,2023-09-24,LIVP,WHU,1,1
Premier League,2023,2023-09-24,SHU,NEW,-1,-1
Premier League,2023,2023-09-30,AVL,BHA,1,1
Premier League,2023,2023-09-30,BOU,ARS,-1,-1
Premier League,2023,2023-09-30,EVE,LUT,-1,1
Premier League,2023,2023-09-30,MANU,CRY,-1,1
Premier League,2023,2023-09-30,NEW,BUR,1,1
Premier League,2023,2023-09-30,TOT,LIVP,1,-1
Premier League,2023,2023-09-30,WHU,SHU,1,1
Premier League,2023,2023-09-30,WOLV,MANC,1,-1
Premier League,2023,2023-10-01,NOTF,BRNT,0,-1
Premier League,2023,2023-10-02,FUL,CHE,-1,-1
Premier League,2023,2023-10-03,LUT,BUR,-1,1
Premier League,2023,2023-10-07,BUR,CHE,-1,-1
Premier League,2023,2023-10-07,CRY,NOTF,0,1
Premier League,2023,2023-10-07,EVE,BOU,1,1
Premier League,2023,2023-10-07,FUL,SHU,1,1
Premier League,2023,2023-10-07,LUT,TOT,-1,-1
Premier League,2023,2023-10-07,MANU,BRNT,1,1
Premier League,2023,2023-10-08,ARS,MANC,1,-1
Premier League,2023,2023-10-08,BHA,LIVP,0,-1
Premier League,2023,2023-10-08,WHU,NEW,0,-1
Premier League,2023,2023-10-08,WOLV,AVL,0,-1
Premier League,2023,2023-10-21,BOU,WOLV,-1,1
Premier League,2023,2023-10-21,BRNT,BUR,1,1
Premier League,2023,2023-10-21,CHE,ARS,0,-1
Premier League,2023,2023-10-21,LIVP,EVE,1,1
Premier League,2023,2023-10-21,MANC,BHA,1,1
Premier League,2023,2023-10-21,NEW,CRY,1,1
Premier League,2023,2023-10-21,NOTF,LUT,0,1
Premier League,2023,2023-10-21,SHU,MANU,-1,-1
Premier League,2023,2023-10-22,AVL,WHU,1,1
Premier League,2023,2023-10-23,TOT,FUL,1,1
Premier League,2023,2023-10-27,CRY,TOT,-1,-1
Premier League,2023,2023-10-28,ARS,SHU,1,1
Premier League,2023,2023-10-28,BOU,BUR,1,1
Premier League,2023,2023-10-28,CHE,BRNT,-1,1
Premier League,2023,2023-10-28,WOLV,NEW,0,-1
Premier League,2023,2023-10-29,AVL,LUT,1,1
Premier League,2023,2023-10-29,BHA,FUL,0,1
Premier League,2023,2023-10-29,LIVP,NOTF,1,1
Premier League,2023,2023-10-29,MANU,MANC,-1,-1
Premier League,2023,2023-10-29,WHU,EVE,-1,1
Premier League,2023,2023-11-04,BRNT,WHU,1,-1
Premier League,2023,2023-11-04,BUR,CRY,-1,-1
Premier League,2023,2023-11-04,EVE,BHA,0,-1
Premier League,2023,2023-11-04,FUL,MANU,-1,-1
Premier League,2023,2023-11-04,MANC,BOU,1,1
Premier League,2023,2023-11-04,NEW,ARS,1,-1
Premier League,2023,2023-11-04,SHU,WOLV,1,-1
Premier League,2023,2023-11-05,LUT,LIVP,0,-1
Premier League,2023,2023-11-05,NOTF,AVL,1,-1
Premier League,2023,2023-11-06,TOT,CHE,-1,1
Premier League,2023,2023-11-11,ARS,BUR,1,1
Premier League,2023,2023-11-11,BOU,NEW,1,-1
Premier League,2023,2023-11-11,CRY,EVE,-1,1
Premier League,2023,2023-11-11,MANU,LUT,1,1
Premier League,2023,2023-11-11,WOLV,TOT,1,-1
Premier League,2023,2023-11-12,AVL,FUL,1,1
Premier League,2023,2023-11-12,BHA,SHU,0,1
Premier League,2023,2023-11-12,CHE,MANC,0,-1
Premier League,2023,2023-11-12,LIVP,BRNT,1,1
Premier League,2023,2023-11-12,WHU,NOTF,1,1
Premier League,2023,2023-11-25,BRNT,ARS,-1,-1
Premier League,2023,2023-11-25,BUR,WHU,-1,-1
Premier League,2023,2023-11-25,LUT,CRY,1,-1
Premier League,2023,2023-11-25,MANC,LIVP,0,1
Premier League,2023,2023-11-25,NEW,CHE,1,-1
Premier League,2023,2023-11-25,NOTF,BHA,-1,-1
Premier League,2023,2023-11-25,SHU,BOU,-1,-1
Premier League,2023,2023-11-26,EVE,MANU,-1,-1
Premier League,2023,2023-11-26,TOT,AVL,-1,-1
Premier League,2023,2023-11-27,FUL,WOLV,1,1
Premier League,2023,2023-12-02,ARS,WOLV,1,1
Premier League,2023,2023-12-02,BRNT,LUT,1,1
Premier League,2023,2023-12-02,BUR,SHU,1,1
Premier League,2023,2023-12-02,NEW,MANU,1,1
Premier League,2023,2023-12-02,NOTF,EVE,-1,-1
Premier League,2023,2023-12-03,BOU,AVL,0,-1
Premier League,2023,2023-12-03,CHE,BHA,1,1
Premier League,2023,2023-12-03,LIVP,FUL,1,1
Premier League,2023,2023-12-03,MANC,TOT,0,1
Premier League,2023,2023-12-03,WHU,CRY,0,1
Premier League,2023,2023-12-05,LUT,ARS,-1,-1
Premier League,2023,2023-12-05,WOLV,BUR,1,1
Premier League,2023,2023-12-06,AVL,MANC,1,-1
Premier League,2023,2023-12-06,BHA,BRNT,1,1
Premier League,2023,2023-12-06,CRY,BOU,-1,1
Premier League,2023,2023-12-06,FUL,NOTF,1,1
Premier League,2023,2023-12-06,MANU,CHE,1,-1
Premier League,2023,2023-12-06,SHU,LIVP,-1,-1
Premier League,2023,2023-12-07,EVE,NEW,1,-1
Premier League,2023,2023-12-07,TOT,WHU,-1,1
Premier League,2023,2023-12-09,AVL,ARS,1,-1
Premier League,2023,2023-12-09,BHA,BUR,0,1
Premier League,2023,2023-12-09,CRY,LIVP,-1,-1
Premier League,2023,2023-12-09,MANU,BOU,-1,1
Premier League,2023,2023-12-09,SHU,BRNT,1,-1
Premier League,2023,2023-12-09,WOLV,NOTF,0,1
Premier League,2023,2023-12-10,EVE,CHE,1,-1
Premier League,2023,2023-12-10,FUL,WHU,1,-1
Premier League,2023,2023-12-10,LUT,MANC,-1,-1
Premier League,2023,2023-12-10,TOT,NEW,1,1
Premier League,2023,2023-12-15,NOTF,TOT,-1,-1
Premier League,2023,2023-12-16,BUR,EVE,-1,-1
Premier League,2023,2023-12-16,CHE,SHU,1,1
Premier League,2023,2023-12-16,MANC,CRY,0,1
Premier League,2023,2023-12-16,NEW,FUL,1,1
Premier League,2023,2023-12-17,ARS,BHA,1,1
Premier League,2023,2023-12-17,BRNT,AVL,-1,-1
Premier League,2023,2023-12-17,LIVP,MANU,0,1
Premier League,2023,2023-12-17,WHU,WOLV,1,1
Premier League,2023,2023-12-21,CRY,BHA,0,1
Premier League,2023,2023-12-22,AVL,SHU,0,1
Premier League,2023,2023-12-23,FUL,BUR,-1,1
Premier League,2023,2023-12-23,LIVP,ARS,0,-1
Premier League,2023,2023-12-23,LUT,NEW,1,-1
Premier League,2023,2023-12-23,NOTF,BOU,-1,-1
Premier League,2023,2023-12-23,TOT,EVE,1,1
Premier League,2023,2023-12-23,WHU,MANU,1,-1
Premier League,2023,2023-12-24,WOLV,CHE,1,-1
Premier League,2023,2023-12-26,BOU,FUL,1,1
