season,date,team1,team2,result,score1,score2,home_flag
2023,2023-04-26,SFN,SLN,W,7,3,HOME
2023,2023-04-26,ANA,OAK,W,11,3,HOME
2023,2023-04-26,BAL,BOS,W,6,2,HOME
2023,2023-04-26,CLE,COL,W,4,1,HOME
2023,2023-04-26,MIN,NYA,L,6,12,HOME
2023,2023-04-26,TBA,HOU,L,0,1,HOME
2023,2023-04-26,TOR,CHA,W,8,0,HOME
2023,2023-04-27,ATL,MIA,L,4,5,HOME
2023,2023-04-27,CHN,SDN,W,5,2,HOME
2023,2023-04-27,NYN,WAS,W,9,8,HOME
2023,2023-04-27,PHI,SEA,W,1,0,HOME
2023,2023-04-27,PIT,LAN,W,6,2,HOME
2023,2023-04-27,SFN,SLN,L,0,6,HOME
2023,2023-04-27,ANA,OAK,W,8,7,HOME
2023,2023-04-27,CHA,TBA,L,5,14,HOME
2023,2023-04-27,DET,BAL,L,4,7,HOME
2023,2023-04-27,MIN,KCA,W,7,1,HOME
2023,2023-04-27,TEX,NYA,L,2,4,HOME
2023,2023-04-28,COL,ARI,L,1,9,HOME
2023,2023-04-28,LAN,SLN,W,7,3,HOME
2023,2023-04-28,MIA,CHN,W,3,2,HOME
2023,2023-04-28,MIL,ANA,W,2,1,HOME
2023,2023-04-28,NYN,ATL,L,0,4,HOME
2023,2023-04-28,BOS,CLE,L,2,5,HOME
2023,2023-04-28,CHA,TBA,L,2,3,HOME
2023,2023-04-28,HOU,PHI,L,1,3,HOME
2023,2023-04-28,MIN,KCA,W,8,6,HOME
2023,2023-04-28,OAK,CIN,L,7,11,HOME
2023,2023-04-28,TEX,NYA,W,5,2,HOME
2023,2023-04-28,TOR,SEA,W,3,2,HOME
2023,2023-04-29,COL,ARI,L,4,11,HOME
2023,2023-04-29,LAN,SLN,W,1,0,HOME
2023,2023-04-29,MIA,CHN,W,7,6,HOME
2023,2023-04-29,MIL,ANA,W,7,5,HOME
2023,2023-04-29,SDN,SFN,W,16,11,HOME
2023,2023-04-29,WAS,PIT,L,3,6,HOME
2023,2023-04-29,WAS,PIT,L,1,16,HOME
2023,2023-04-29,BOS,CLE,W,8,7,HOME
2023,2023-04-29,CHA,TBA,L,3,12,HOME
2023,2023-04-29,DET,BAL,W,7,4,HOME
2023,2023-04-29,DET,BAL,L,4,6,HOME
2023,2023-04-29,HOU,PHI,L,1,6,HOME
2023,2023-04-29,MIN,KCA,L,2,3,HOME
2023,2023-04-29,OAK,CIN,L,2,3,HOME
2023,2023-04-29,TEX,NYA,W,2,0,HOME
2023,2023-04-29,TOR,SEA,W,1,0,HOME
2023,2023-04-30,COL,ARI,W,12,4,HOME
2023,2023-04-30,LAN,SLN,W,6,3,HOME
2023,2023-04-30,MIA,CHN,W,4,3,HOME
2023,2023-04-30,MIL,ANA,L,0,3,HOME
2023,2023-04-30,SDN,SFN,W,6,4,HOME
2023,2023-04-30,WAS,PIT,W,7,2,HOME
2023,2023-04-30,BOS,CLE,W,7,1,HOME
2023,2023-04-30,CHA,TBA,W,12,9,HOME
2023,2023-04-30,DET,BAL,L,3,5,HOME
2023,2023-04-30,HOU,PHI,W,4,3,HOME
2023,2023-04-30,MIN,KCA,W,8,4,HOME
2023,2023-04-30,OAK,CIN,W,5,4,HOME
2023,2023-04-30,TEX,NYA,W,15,2,HOME
2023,2023-04-30,TOR,SEA,L,8,10,HOME
2023,2023-05-01,LAN,PHI,W,13,4,HOME
2023,2023-05-01,NYN,ATL,L,8,9,HOME
2023,2023-05-01,NYN,ATL,W,5,3,HOME
2023,2023-05-01,SDN,CIN,W,8,3,HOME
2023,2023-05-01,WAS,CHN,L,1,5,HOME
2023,2023-05-01,BOS,TOR,W,6,5,HOME
2023,2023-05-01,HOU,SFN,W,7,3,HOME
2023,2023-05-01,NYA,CLE,L,2,3,HOME
2023,2023-05-02,COL,MIL,W,3,2,HOME
2023,2023-05-02,LAN,PHI,W,13,1,HOME
2023,2023-05-02,MIA,ATL,L,0,6,HOME
2023,2023-05-02,SDN,CIN,L,1,2,HOME
2023,2023-05-02,SLN,ANA,L,1,5,HOME
2023,2023-05-02,WAS,CHN,W,4,1,HOME
2023,2023-05-02,BOS,TOR,W,7,6,HOME
2023,2023-05-02,CHA,MIN,W,3,2,HOME
2023,2023-05-02,HOU,SFN,L,0,2,HOME
2023,2023-05-02,KCA,BAL,L,7,11,HOME
2023,2023-05-02,NYA,CLE,W,4,2,HOME
2023,2023-05-02,OAK,SEA,L,1,2,HOME
2023,2023-05-02,TBA,PIT,W,4,1,HOME
2023,2023-05-02,TEX,ARI,W,6,4,HOME
2023,2023-05-03,COL,MIL,W,7,1,HOME
2023,2023-05-03,LAN,PHI,W,10,6,HOME
2023,2023-05-03,MIA,ATL,L,6,14,HOME
2023,2023-05-03,SDN,CIN,W,7,1,HOME
2023,2023-05-03,SLN,ANA,L,4,6,HOME
2023,2023-05-03,WAS,CHN,W,2,1,HOME
2023,2023-05-03,BOS,TOR,W,8,3,HOME
2023,2023-05-03,CHA,MIN,W,6,4,HOME
2023,2023-05-03,DET,NYN,W,6,5,HOME
2023,2023-05-03,DET,NYN,W,8,1,HOME
2023,2023-05-03,HOU,SFN,L,2,4,HOME
2023,2023-05-03,KCA,BAL,W,6,0,HOME
2023,2023-05-03,NYA,CLE,W,4,3,HOME
2023,2023-05-03,OAK,SEA,L,2,7,HOME
2023,2023-05-03,TBA,PIT,W,8,1,HOME
2023,2023-05-03,TEX,ARI,L,7,12,HOME
2023,2023-05-04,COL,MIL,W,9,6,HOME
2023,2023-05-04,MIA,ATL,L,3,6,HOME
2023,2023-05-04,SLN,ANA,L,7,11,HOME
2023,2023-05-04,WAS,CHN,W,4,3,HOME
2023,2023-05-04,BOS,TOR,W,11,5,HOME
2023,2023-05-04,CHA,MIN,L,3,7,HOME
2023,2023-05-04,DET,NYN,W,2,0,HOME
2023,2023-05-04,KCA,BAL,L,10,13,HOME
2023,2023-05-04,OAK,SEA,L,3,5,HOME
2023,2023-05-04,TBA,PIT,W,3,2,HOME
2023,2023-05-05,ARI,WAS,W,3,1,HOME
2023,2023-05-05,ATL,BAL,L,4,9,HOME
2023,2023-05-05,CHN,MIA,W,4,1,HOME
2023,2023-05-05,CIN,CHA,L,4,5,HOME
2023,2023-05-05,NYN,COL,W,1,0,HOME
2023,2023-05-05,PHI,BOS,L,3,5,HOME
2023,2023-05-05,PIT,TOR,L,0,4,HOME
2023,2023-05-05,SDN,LAN,W,5,2,HOME
2023,2023-05-05,SFN,MIL,W,6,4,HOME
2023,2023-05-05,SLN,DET,L,4,5,HOME
2023,2023-05-05,ANA,TEX,W,5,4,HOME
2023,2023-05-05,CLE,MIN,L,0,2,HOME
2023,2023-05-05,KCA,OAK,L,8,12,HOME
2023,2023-05-05,SEA,HOU,L,4,6,HOME
2023,2023-05-05,TBA,NYA,W,5,4,HOME
2023,2023-05-06,ARI,WAS,W,8,7,HOME
2023,2023-05-06,ATL,BAL,W,5,4,HOME
2023,2023-05-06,CHN,MIA,W,4,2,HOME
2023,2023-05-06,CIN,CHA,W,5,3,HOME
2023,2023-05-06,NYN,COL,L,2,5,HOME
2023,2023-05-06,PHI,BOS,L,4,7,HOME
2023,2023-05-06,PIT,TOR,L,2,8,HOME
2023,2023-05-06,SDN,LAN,L,1,2,HOME
2023,2023-05-06,SFN,MIL,W,4,1,HOME
2023,2023-05-06,SLN,DET,L,5,6,HOME
2023,2023-05-06,ANA,TEX,L,1,10,HOME
2023,2023-05-06,CLE,MIN,W,4,3,HOME
2023,2023-05-06,KCA,OAK,L,4,5,HOME
2023,2023-05-06,SEA,HOU,W,7,5,HOME
2023,2023-05-06,TBA,NYA,L,2,3,HOME
2023,2023-05-07,ARI,WAS,L,8,9,HOME
2023,2023-05-07,ATL,BAL,W,3,2,HOME
2023,2023-05-07,CHN,MIA,L,4,5,HOME
2023,2023-05-07,CIN,CHA,L,4,17,HOME
2023,2023-05-07,NYN,COL,L,6,13,HOME
2023,2023-05-07,PHI,BOS,W,6,1,HOME
2023,2023-05-07,PIT,TOR,L,1,10,HOME
2023,2023-05-07,SDN,LAN,L,2,5,HOME
2023,2023-05-07,SFN,MIL,L,3,7,HOME
2023,2023-05-07,SLN,DET,W,12,6,HOME
2023,2023-05-07,ANA,TEX,L,8,16,HOME
2023,2023-05-07,CLE,MIN,W,2,0,HOME
2023,2023-05-07,KCA,OAK,W,5,1,HOME
2023,2023-05-07,SEA,HOU,W,3,1,HOME
2023,2023-05-07,TBA,NYA,W,8,7,HOME
2023,2023-05-08,ARI,MIA,W,5,2,HOME
2023,2023-05-08,CHN,SLN,L,1,3,HOME
2023,2023-05-08,MIL,LAN,W,9,3,HOME
2023,2023-05-08,PIT,COL,W,2,0,HOME
2023,2023-05-08,SFN,WAS,L,1,5,HOME
2023,2023-05-08,ANA,HOU,W,6,4,HOME
2023,2023-05-08,BAL,TBA,L,0,3,HOME
2023,2023-05-08,CLE,DET,L,2,6,HOME
2023,2023-05-08,KCA,CHA,W,12,5,HOME
2023,2023-05-08,NYA,OAK,W,7,2,HOME
2023,2023-05-08,SEA,TEX,L,1,2,HOME
2023,2023-05-09,ARI,MIA,L,2,6,HOME
2023,2023-05-09,ATL,BOS,W,9,3,HOME
2023,2023-05-09,CHN,SLN,L,4,6,HOME
2023,2023-05-09,CIN,NYN,W,7,6,HOME
2023,2023-05-09,MIL,LAN,L,2,6,HOME
2023,2023-05-09,PHI,TOR,W,8,4,HOME
2023,2023-05-09,PIT,COL,L,1,10,HOME
2023,2023-05-09,SFN,WAS,W,4,1,HOME
2023,2023-05-09,ANA,HOU,L,1,3,HOME
2023,2023-05-09,BAL,TBA,W,4,2,HOME
2023,2023-05-09,CLE,DET,W,2,0,HOME
2023,2023-05-09,KCA,CHA,L,2,4,HOME
2023,2023-05-09,MIN,SDN,L,1,6,HOME
2023,2023-05-09,NYA,OAK,W,10,5,HOME
2023,2023-05-09,SEA,TEX,W,5,0,HOME
2023,2023-05-10,ARI,MIA,L,4,5,HOME
2023,2023-05-10,ATL,BOS,L,2,5,HOME
2023,2023-05-10,CHN,SLN,W,10,4,HOME
2023,2023-05-10,CIN,NYN,L,1,2,HOME
2023,2023-05-10,MIL,LAN,L,1,8,HOME
2023,2023-05-10,PHI,TOR,W,2,1,HOME
2023,2023-05-10,PIT,COL,L,3,4,HOME
2023,2023-05-10,SFN,WAS,L,6,11,HOME
2023,2023-05-10,ANA,HOU,L,4,5,HOME
2023,2023-05-10,BAL,TBA,W,2,1,HOME
2023,2023-05-10,CLE,DET,L,0,5,HOME
2023,2023-05-10,KCA,CHA,W,9,1,HOME
2023,2023-05-10,MIN,SDN,W,4,3,HOME
2023,2023-05-10,NYA,OAK,W,11,3,HOME
2023,2023-05-10,SEA,TEX,L,3,4,HOME
2023,2023-05-11,ARI,SFN,L,2,6,HOME
2023,2023-05-11,CIN,NYN,W,5,0,HOME
2023,2023-05-11,KCA,CHA,W,4,3,HOME
2023,2023-05-11,MIN,SDN,W,5,3,HOME
2023,2023-05-11,NYA,TBA,L,2,8,HOME
2023,2023-05-11,OAK,TEX,L,0,4,HOME
2023,2023-05-12,ARI,SFN,W,7,5,HOME
2023,2023-05-12,COL,PHI,L,3,6,HOME
2023,2023-05-12,LAN,SDN,W,4,2,HOME
2023,2023-05-12,MIA,CIN,L,4,7,HOME
2023,2023-05-12,MIL,KCA,W,5,1,HOME
2023,2023-05-12,WAS,NYN,L,2,3,HOME
2023,2023-05-12,BAL,PIT,W,6,3,HOME
2023,2023-05-12,BOS,SLN,L,6,8,HOME
2023,2023-05-12,CHA,HOU,L,1,5,HOME
2023,2023-05-12,CLE,ANA,L,4,5,HOME
2023,2023-05-12,DET,SEA,L,2,9,HOME
2023,2023-05-12,MIN,CHN,L,2,6,HOME
2023,2023-05-12,NYA,TBA,W,6,5,HOME
2023,2023-05-12,OAK,TEX,W,9,7,HOME
2023,2023-05-12,TOR,ATL,W,3,0,HOME
2023,2023-05-13,ARI,SFN,W,7,2,HOME
2023,2023-05-13,COL,PHI,L,4,7,HOME
2023,2023-05-13,LAN,SDN,W,4,2,HOME
2023,2023-05-13,MIA,CIN,L,5,6,HOME
2023,2023-05-13,MIL,KCA,W,4,3,HOME
2023,2023-05-13,WAS,NYN,W,3,2,HOME
2023,2023-05-13,BAL,PIT,W,2,0,HOME
2023,2023-05-13,BOS,SLN,L,3,4,HOME
2023,2023-05-13,CHA,HOU,W,3,1,HOME
2023,2023-05-13,CLE,ANA,W,8,6,HOME
2023,2023-05-13,DET,SEA,L,0,5,HOME
2023,2023-05-13,MIN,CHN,W,11,1,HOME
2023,2023-05-13,NYA,TBA,W,9,8,HOME
2023,2023-05-13,OAK,TEX,L,0,5,HOME
2023,2023-05-13,TOR,ATL,W,5,2,HOME
2023,2023-05-14,ARI,SFN,W,2,1,HOME
2023,2023-05-14,COL,PHI,W,4,0,HOME
2023,2023-05-14,LAN,SDN,W,4,0,HOME
2023,2023-05-14,MIA,CIN,W,3,1,HOME
2023,2023-05-14,MIL,KCA,W,9,6,HOME
2023,2023-05-14,WAS,NYN,L,2,8,HOME
2023,2023-05-14,BAL,PIT,L,0,4,HOME
2023,2023-05-14,BOS,SLN,L,1,9,HOME
2023,2023-05-14,CHA,HOU,L,3,4,HOME
2023,2023-05-14,CLE,ANA,W,4,3,HOME
2023,2023-05-14,DET,SEA,W,5,3,HOME
2023,2023-05-14,MIN,CHN,W,16,3,HOME
2023,2023-05-14,NYA,TBA,L,7,8,HOME
2023,2023-05-14,OAK,TEX,L,3,11,HOME
2023,2023-05-14,TOR,ATL,W,6,5,HOME
2023,2023-05-15,COL,CIN,W,9,8,HOME
2023,2023-05-15,LAN,MIN,W,9,8,HOME
2023,2023-05-15,SDN,KCA,W,4,0,HOME
2023,2023-05-15,SFN,PHI,W,6,3,HOME
2023,2023-05-15,SLN,MIL,W,18,1,HOME
2023,2023-05-15,WAS,NYN,W,10,3,HOME
2023,2023-05-15,BAL,ANA,L,5,9,HOME
2023,2023-05-15,BOS,SEA,L,1,10,HOME
2023,2023-05-15,HOU,CHN,W,6,4,HOME
2023,2023-05-15,OAK,ARI,L,2,5,HOME
2023,2023-05-15,TEX,ATL,L,0,12,HOME
2023,2023-05-15,TOR,NYA,L,4,7,HOME
2023,2023-05-16,COL,CIN,L,1,3,HOME
2023,2023-05-16,LAN,MIN,L,1,5,HOME
2023,2023-05-16,MIA,WAS,W,5,4,HOME
2023,2023-05-16,NYN,TBA,L,5,8,HOME
2023,2023-05-16,SDN,KCA,L,4,5,HOME
2023,2023-05-16,SFN,PHI,W,4,3,HOME
2023,2023-05-16,SLN,MIL,L,2,3,HOME
2023,2023-05-16,BAL,ANA,W,7,3,HOME
2023,2023-05-16,BOS,SEA,W,9,4,HOME
2023,2023-05-16,CHA,CLE,W,8,3,HOME
2023,2023-05-16,DET,PIT,W,4,0,HOME
2023,2023-05-16,HOU,CHN,W,7,3,HOME
2023,2023-05-16,OAK,ARI,W,9,8,HOME
2023,2023-05-16,TEX,ATL,W,7,4,HOME
2023,2023-05-16,TOR,NYA,L,3,6,HOME
2023,2023-05-17,COL,CIN,W,11,6,HOME
2023,2023-05-17,LAN,MIN,W,7,3,HOME
2023,2023-05-17,MIA,WAS,W,4,3,HOME
2023,2023-05-17,NYN,TBA,W,8,7,HOME
2023,2023-05-17,SDN,KCA,L,3,4,HOME
2023,2023-05-17,SFN,PHI,W,7,4,HOME
2023,2023-05-17,SLN,MIL,W,3,0,HOME
2023,2023-05-17,BAL,ANA,W,3,1,HOME
2023,2023-05-17,BOS,SEA,W,12,3,HOME
2023,2023-05-17,CHA,CLE,W,7,2,HOME
2023,2023-05-17,DET,PIT,L,0,8,HOME
2023,2023-05-17,HOU,CHN,W,7,6,HOME
2023,2023-05-17,OAK,ARI,L,3,5,HOME
2023,2023-05-17,TEX,ATL,L,5,6,HOME
2023,2023-05-17,TOR,NYA,W,3,0,HOME
2023,2023-05-18,MIA,WAS,W,5,3,HOME
2023,2023-05-18,NYN,TBA,W,3,2,HOME
2023,2023-05-18,SLN,LAN,W,16,8,HOME
2023,2023-05-18,BAL,ANA,L,5,6,HOME
2023,2023-05-18,CHA,CLE,L,1,3,HOME
2023,2023-05-18,TOR,NYA,L,2,4,HOME
2023,2023-05-19,ATL,SEA,W,6,2,HOME
2023,2023-05-19,CIN,NYA,L,2,6,HOME
2023,2023-05-19,NYN,CLE,W,10,9,HOME
2023,2023-05-19,PHI,CHN,L,1,10,HOME
2023,2023-05-19,PIT,ARI,W,13,3,HOME
2023,2023-05-19,SDN,BOS,L,1,6,HOME
2023,2023-05-19,SFN,MIA,W,4,3,HOME
2023,2023-05-19,SLN,LAN,L,0,5,HOME
2023,2023-05-19,WAS,DET,L,6,8,HOME
2023,2023-05-19,ANA,MIN,W,5,4,HOME
2023,2023-05-19,CHA,KCA,W,2,0,HOME
2023,2023-05-19,HOU,OAK,W,5,1,HOME
2023,2023-05-19,TBA,MIL,W,1,0,HOME
2023,2023-05-19,TEX,COL,W,7,2,HOME
2023,2023-05-19,TOR,BAL,L,2,6,HOME
2023,2023-05-20,ATL,SEA,L,3,7,HOME
2023,2023-05-20,CIN,NYA,L,4,7,HOME
2023,2023-05-20,PHI,CHN,W,12,3,HOME
2023,2023-05-20,PIT,ARI,L,3,4,HOME
2023,2023-05-20,SDN,BOS,L,2,4,HOME
2023,2023-05-20,SFN,MIA,L,0,1,HOME
2023,2023-05-20,SLN,LAN,W,6,5,HOME
2023,2023-05-20,WAS,DET,W,5,2,HOME
2023,2023-05-20,ANA,MIN,L,2,6,HOME
2023,2023-05-20,CHA,KCA,W,5,1,HOME
2023,2023-05-20,HOU,OAK,W,3,2,HOME
2023,2023-05-20,TBA,MIL,W,8,4,HOME
2023,2023-05-20,TEX,COL,W,11,5,HOME
2023,2023-05-20,TOR,BAL,L,5,6,HOME
2023,2023-05-21,ATL,SEA,W,3,2,HOME
2023,2023-05-21,CIN,NYA,L,1,4,HOME
2023,2023-05-21,NYN,CLE,W,5,4,HOME
2023,2023-05-21,NYN,CLE,W,2,1,HOME
2023,2023-05-21,PHI,CHN,W,2,1,HOME
2023,2023-05-21,PIT,ARI,L,3,8,HOME
2023,2023-05-21,SDN,BOS,W,7,0,HOME
2023,2023-05-21,SFN,MIA,W,7,5,HOME
2023,2023-05-21,SLN,LAN,W,10,5,HOME
2023,2023-05-21,WAS,DET,W,6,4,HOME
2023,2023-05-21,ANA,MIN,W,4,2,HOME
2023,2023-05-21,CHA,KCA,W,5,2,HOME
2023,2023-05-21,HOU,OAK,W,2,0,HOME
2023,2023-05-21,TBA,MIL,L,4,6,HOME
2023,2023-05-21,TEX,COL,W,13,3,HOME
2023,2023-05-21,TOR,BAL,L,3,8,HOME
2023,2023-05-22,ATL,LAN,L,6,8,HOME
2023,2023-05-22,CIN,SLN,W,6,5,HOME
2023,2023-05-22,COL,MIA,W,5,3,HOME
2023,2023-05-22,MIL,HOU,L,2,12,HOME
2023,2023-05-22,PHI,ARI,L,3,6,HOME
2023,2023-05-22,PIT,TEX,W,6,4,HOME
2023,2023-05-22,ANA,BOS,W,2,1,HOME
2023,2023-05-22,CLE,CHA,W,3,0,HOME
2023,2023-05-22,KCA,DET,L,5,8,HOME
2023,2023-05-22,MIN,SFN,L,1,4,HOME
2023,2023-05-22,SEA,OAK,W,11,2,HOME
2023,2023-05-22,TBA,TOR,W,6,4,HOME
2023,2023-05-23,ATL,LAN,L,1,8,HOME
2023,2023-05-23,CHN,NYN,W,7,2,HOME
2023,2023-05-23,CIN,SLN,L,5,8,HOME
2023,2023-05-23,COL,MIA,W,5,4,HOME
2023,2023-05-23,MIL,HOU,W,6,0,HOME
2023,2023-05-23,PHI,ARI,L,3,4,HOME
2023,2023-05-23,PIT,TEX,L,1,6,HOME
2023,2023-05-23,WAS,SDN,L,4,7,HOME
2023,2023-05-23,ANA,BOS,W,4,0,HOME
2023,2023-05-23,CLE,CHA,L,2,4,HOME
2023,2023-05-23,KCA,DET,W,4,1,HOME
2023,2023-05-23,MIN,SFN,L,3,4,HOME
2023,2023-05-23,NYA,BAL,W,6,5,HOME
2023,2023-05-23,SEA,OAK,W,3,2,HOME
2023,2023-05-23,TBA,TOR,L,1,20,HOME
2023,2023-05-24,ATL,LAN,W,4,3,HOME
2023,2023-05-24,CHN,NYN,W,4,2,HOME
2023,2023-05-24,CIN,SLN,W,10,3,HOME
2023,2023-05-24,COL,MIA,L,2,10,HOME
2023,2023-05-24,MIL,HOU,W,4,0,HOME
2023,2023-05-24,PHI,ARI,W,6,5,HOME
2023,2023-05-24,PIT,TEX,L,2,3,HOME
2023,2023-05-24,WAS,SDN,W,5,3,HOME
2023,2023-05-24,ANA,BOS,W,7,3,HOME
2023,2023-05-24,CLE,CHA,L,0,6,HOME
2023,2023-05-24,KCA,DET,L,4,6,HOME
2023,2023-05-24,MIN,SFN,W,7,1,HOME
2023,2023-05-24,NYA,BAL,L,6,9,HOME
2023,2023-05-24,SEA,OAK,W,6,1,HOME
2023,2023-05-24,TBA,TOR,W,7,3,HOME
2023,2023-05-25,ATL,PHI,W,8,5,HOME
2023,2023-05-25,CHN,NYN,L,1,10,HOME
2023,2023-05-25,CIN,SLN,L,1,2,HOME
2023,2023-05-25,COL,MIA,W,7,6,HOME
2023,2023-05-25,MIL,SFN,L,0,5,HOME
2023,2023-05-25,WAS,SDN,L,6,8,HOME
2023,2023-05-25,DET,CHA,W,7,2,HOME
2023,2023-05-25,NYA,BAL,L,1,3,HOME
2023,2023-05-25,SEA,OAK,W,3,2,HOME
2023,2023-05-25,TBA,TOR,W,6,3,HOME
2023,2023-05-26,ARI,BOS,L,2,7,HOME
2023,2023-05-26,ATL,PHI,L,4,6,HOME
2023,2023-05-26,CHN,CIN,L,0,9,HOME
2023,2023-05-26,COL,NYN,L,2,5,HOME
2023,2023-05-26,MIL,SFN,L,1,15,HOME
2023,2023-05-26,ANA,MIA,L,2,6,HOME
2023,2023-05-26,BAL,TEX,L,2,12,HOME
2023,2023-05-26,CLE,SLN,W,4,3,HOME
2023,2023-05-26,DET,CHA,L,3,12,HOME
2023,2023-05-26,KCA,WAS,L,10,12,HOME
2023,2023-05-26,MIN,TOR,L,1,3,HOME
2023,2023-05-26,NYA,SDN,L,1,5,HOME
2023,2023-05-26,OAK,HOU,L,2,5,HOME
2023,2023-05-26,SEA,PIT,L,6,11,HOME
2023,2023-05-26,TBA,LAN,W,9,3,HOME
2023,2023-05-27,ARI,BOS,L,1,2,HOME
2023,2023-05-27,ATL,PHI,L,1,2,HOME
2023,2023-05-27,CHN,CIN,L,5,8,HOME
2023,2023-05-27,COL,NYN,W,10,7,HOME
2023,2023-05-27,MIL,SFN,L,1,3,HOME
2023,2023-05-27,ANA,MIA,L,5,8,HOME
2023,2023-05-27,BAL,TEX,L,3,5,HOME
2023,2023-05-27,CLE,SLN,L,1,2,HOME
2023,2023-05-27,DET,CHA,W,7,3,HOME
2023,2023-05-27,KCA,WAS,L,2,4,HOME
2023,2023-05-27,MIN,TOR,W,9,7,HOME
2023,2023-05-27,NYA,SDN,W,3,2,HOME
2023,2023-05-27,OAK,HOU,L,3,6,HOME
2023,2023-05-27,SEA,PIT,W,5,0,HOME
2023,2023-05-27,TBA,LAN,L,5,6,HOME
2023,2023-05-28,ARI,BOS,W,4,2,HOME
2023,2023-05-28,ATL,PHI,W,11,4,HOME
2023,2023-05-28,CHN,CIN,L,5,8,HOME
2023,2023-05-28,COL,NYN,W,11,10,HOME
2023,2023-05-28,MIL,SFN,W,7,5,HOME
2023,2023-05-28,ANA,MIA,L,0,2,HOME
2023,2023-05-28,BAL,TEX,W,3,2,HOME
2023,2023-05-28,CLE,SLN,W,4,3,HOME
2023,2023-05-28,DET,CHA,W,6,5,HOME
2023,2023-05-28,KCA,WAS,W,3,2,HOME
2023,2023-05-28,MIN,TOR,L,0,3,HOME
2023,2023-05-28,NYA,SDN,W,10,7,HOME
2023,2023-05-28,OAK,HOU,L,1,10,HOME
2023,2023-05-28,SEA,PIT,W,6,3,HOME
2023,2023-05-28,TBA,LAN,W,11,10,HOME
2023,2023-05-29,ARI,COL,W,7,5,HOME
2023,2023-05-29,CHN,TBA,W,1,0,HOME
2023,2023-05-29,LAN,WAS,W,6,1,HOME
2023,2023-05-29,SFN,PIT,W,14,4,HOME
2023,2023-05-29,SLN,KCA,L,0,7,HOME
2023,2023-05-29,BAL,CLE,L,0,5,HOME
2023,2023-05-29,CHA,ANA,L,4,6,HOME
2023,2023-05-29,DET,TEX,L,0,5,HOME
2023,2023-05-29,HOU,MIN,L,5,7,HOME
2023,2023-05-29,OAK,ATL,W,7,2,HOME
2023,2023-05-29,SEA,NYA,L,4,10,HOME
2023,2023-05-30,ARI,COL,W,5,1,HOME
2023,2023-05-30,CHN,TBA,W,2,1,HOME
2023,2023-05-30,LAN,WAS,W,9,3,HOME
2023,2023-05-30,MIA,SDN,L,4,9,HOME
2023,2023-05-30,NYN,PHI,W,2,0,HOME
2023,2023-05-30,SFN,PIT,L,1,2,HOME
2023,2023-05-30,SLN,KCA,W,2,1,HOME
2023,2023-05-30,BAL,CLE,W,8,5,HOME
2023,2023-05-30,BOS,CIN,L,8,9,HOME
2023,2023-05-30,CHA,ANA,W,7,3,HOME
2023,2023-05-30,DET,TEX,L,6,10,HOME
2023,2023-05-30,HOU,MIN,W,5,1,HOME
2023,2023-05-30,OAK,ATL,W,2,1,HOME
2023,2023-05-30,SEA,NYA,L,2,10,HOME
2023,2023-05-30,TOR,MIL,W,7,2,HOME
2023,2023-05-31,ARI,COL,W,6,0,HOME
2023,2023-05-31,CHN,TBA,L,3,4,HOME
2023,2023-05-31,LAN,WAS,L,6,10,HOME
2023,2023-05-31,MIA,SDN,W,2,1,HOME
2023,2023-05-31,NYN,PHI,W,4,1,HOME
2023,2023-05-31,SFN,PIT,L,4,9,HOME
2023,2023-05-31,BAL,CLE,L,8,12,HOME
2023,2023-05-31,BOS,CIN,L,4,5,HOME
2023,2023-05-31,CHA,ANA,L,5,12,HOME
2023,2023-05-31,DET,TEX,W,3,2,HOME
2023,2023-05-31,HOU,MIN,L,2,8,HOME
2023,2023-05-31,OAK,ATL,L,2,4,HOME
2023,2023-05-31,SEA,NYA,W,1,0,HOME
2023,2023-05-31,TOR,MIL,L,2,4,HOME
2023,2023-06-01,ARI,COL,W,5,4,HOME
2023,2023-06-01,MIA,SDN,L,1,10,HOME
2023,2023-06-01,NYN,PHI,W,4,2,HOME
2023,2023-06-01,BOS,CIN,W,8,2,HOME
2023,2023-06-01,HOU,ANA,W,5,2,HOME
2023,2023-06-01,MIN,CLE,W,7,6,HOME
2023,2023-06-01,TOR,MIL,W,3,1,HOME
2023,2023-06-02,ARI,ATL,W,3,2,HOME
2023,2023-06-02,CIN,MIL,L,4,5,HOME
2023,2023-06-02,LAN,NYA,W,8,4,HOME
2023,2023-06-02,MIA,OAK,W,4,0,HOME
2023,2023-06-02,NYN,TOR,L,0,3,HOME
2023,2023-06-02,PIT,SLN,W,7,5,HOME
2023,2023-06-02,SDN,CHN,L,1,2,HOME
2023,2023-06-02,SFN,BAL,L,2,3,HOME
2023,2023-06-02,WAS,PHI,W,8,7,HOME
2023,2023-06-02,CHA,DET,W,3,0,HOME
2023,2023-06-02,HOU,ANA,W,6,2,HOME
2023,2023-06-02,KCA,COL,L,2,7,HOME
2023,2023-06-02,MIN,CLE,W,1,0,HOME
2023,2023-06-02,TEX,SEA,W,2,0,HOME
2023,2023-06-03,ARI,ATL,L,2,5,HOME
2023,2023-06-03,CIN,MIL,L,8,10,HOME
2023,2023-06-03,LAN,NYA,L,3,6,HOME
2023,2023-06-03,MIA,OAK,W,12,1,HOME
2023,2023-06-03,NYN,TOR,L,1,2,HOME
