season,date,team1,team2,result,score1,score2,home_away
1986,1986-12-14,ATL,NO,L,9,14,Home
1986,1986-12-14,CIN,CLE,L,3,34,Home
1986,1986-12-14,DAL,PHI,L,21,23,Home
1986,1986-12-14,IND,BUF,W,24,14,Home
1986,1986-12-14,LAC,SEA,L,24,34,Home
1986,1986-12-14,LAR,MIA,L,31,37,Home
1986,1986-12-14,LV,KC,L,17,20,Home
1986,1986-12-14,NE,SF,L,24,29,Home
1986,1986-12-14,NYG,ARI,W,27,7,Home
1986,1986-12-14,TB,GB,L,7,21,Home
1986,1986-12-14,TEN,MIN,W,23,10,Home
1986,1986-12-15,DET,CHI,L,13,16,Home
1986,1986-12-19,SF,LAR,W,24,14,Home
1986,1986-12-20,NYG,GB,W,55,24,Home
1986,1986-12-20,SEA,DEN,W,41,16,Home
1986,1986-12-21,ARI,TB,W,21,17,Home
1986,1986-12-21,CIN,NYJ,W,52,21,Home
1986,1986-12-21,CLE,LAC,W,47,17,Home
1986,1986-12-21,DAL,CHI,L,10,24,Home
1986,1986-12-21,DET,ATL,L,6,20,Home
1986,1986-12-21,LV,IND,L,24,30,Home
1986,1986-12-21,MIN,NO,W,33,17,Home
1986,1986-12-21,PHI,WAS,L,14,21,Home
1986,1986-12-21,PIT,KC,L,19,24,Home
1986,1986-12-21,TEN,BUF,W,16,7,Home
1986,1986-12-22,MIA,NE,L,27,34,Home
1987,1987-09-13,ARI,DAL,W,24,13,Home
1987,1987-09-13,BUF,NYJ,L,28,31,Home
1987,1987-09-13,DEN,SEA,W,40,17,Home
1987,1987-09-13,GB,LV,L,0,20,Home
1987,1987-09-13,IND,CIN,L,21,23,Home
1987,1987-09-13,KC,LAC,W,20,13,Home
1987,1987-09-13,MIN,DET,W,34,19,Home
1987,1987-09-13,NE,MIA,W,28,21,Home
1987,1987-09-13,NO,CLE,W,28,21,Home
1987,1987-09-13,PIT,SF,W,30,17,Home
1987,1987-09-13,TB,ATL,W,48,10,Home
1987,1987-09-13,TEN,LAR,W,20,16,Home
1987,1987-09-13,WAS,PHI,W,34,24,Home
1987,1987-09-14,CHI,NYG,W,34,19,Home
1987,1987-09-20,ATL,WAS,W,21,20,Home
1987,1987-09-20,BUF,TEN,W,34,30,Home
1987,1987-09-20,CHI,TB,W,20,3,Home
1987,1987-09-20,CIN,SF,L,26,27,Home
1987,1987-09-20,CLE,PIT,W,34,10,Home
1987,1987-09-20,GB,DEN,T,17,17,Home
1987,1987-09-20,IND,MIA,L,10,23,Home
1987,1987-09-20,LAC,ARI,W,28,24,Home
1987,1987-09-20,LAR,MIN,L,16,21,Home
1987,1987-09-20,LV,DET,W,27,7,Home
1987,1987-09-20,NYG,DAL,L,14,16,Home
1987,1987-09-20,PHI,NO,W,27,17,Home
1987,1987-09-20,SEA,KC,W,43,14,Home
1987,1987-09-21,NYJ,NE,W,43,24,Home
1987,1987-10-25,DET,GB,L,33,34,Home
1987,1987-10-25,IND,NE,W,30,16,Home
1987,1987-10-25,LAC,KC,W,42,21,Home
1987,1987-10-25,LV,SEA,L,13,35,Home
1987,1987-10-25,MIA,BUF,L,31,34,Home
1987,1987-10-25,NO,SF,L,22,24,Home
1987,1987-10-25,NYG,ARI,W,30,7,Home
1987,1987-10-25,PHI,DAL,W,37,20,Home
1987,1987-10-25,PIT,CIN,W,23,20,Home
1987,1987-10-25,TB,CHI,L,26,27,Home
1987,1987-10-25,TEN,ATL,W,37,33,Home
1987,1987-10-25,WAS,NYJ,W,17,16,Home
1987,1987-10-26,CLE,LAR,W,30,17,Home
1987,1987-10-26,MIN,DEN,W,34,27,Home
1987,1987-11-01,ARI,PHI,L,23,28,Home
1987,1987-11-01,ATL,NO,L,0,38,Home
1987,1987-11-01,BUF,WAS,L,7,27,Home
1987,1987-11-01,CHI,KC,W,31,28,Home
1987,1987-11-01,CIN,TEN,L,29,31,Home
1987,1987-11-01,DEN,DET,W,34,0,Home
1987,1987-11-01,GB,TB,L,17,23,Home
1987,1987-11-01,LAC,CLE,W,27,24,Home
1987,1987-11-01,LAR,SF,L,10,31,Home
1987,1987-11-01,MIA,PIT,W,35,24,Home
1987,1987-11-01,NE,LV,W,26,23,Home
1987,1987-11-01,NYJ,IND,L,14,19,Home
1987,1987-11-01,SEA,MIN,W,28,17,Home
1987,1987-11-02,DAL,NYG,W,33,24,Home
1987,1987-11-08,ARI,TB,W,31,28,Home
1987,1987-11-08,BUF,DEN,W,21,14,Home
1987,1987-11-08,CIN,MIA,L,14,20,Home
1987,1987-11-08,CLE,ATL,W,38,3,Home
1987,1987-11-08,DET,DAL,W,27,17,Home
1987,1987-11-08,GB,CHI,L,24,26,Home
1987,1987-11-08,IND,LAC,L,13,16,Home
1987,1987-11-08,KC,PIT,L,16,17,Home
1987,1987-11-08,LAR,NO,L,14,31,Home
1987,1987-11-08,MIN,LV,W,31,20,Home
1987,1987-11-08,NYG,NE,W,17,10,Home
1987,1987-11-08,PHI,WAS,W,31,27,Home
1987,1987-11-08,SF,TEN,W,27,20,Home
1987,1987-11-09,NYJ,SEA,W,30,14,Home
1987,1987-11-15,ARI,LAR,L,24,27,Home
1987,1987-11-15,ATL,CIN,L,10,16,Home
1987,1987-11-15,CLE,BUF,W,27,21,Home
1987,1987-11-15,KC,NYJ,L,9,16,Home
1987,1987-11-15,LAC,LV,W,16,14,Home
1987,1987-11-15,MIA,IND,L,21,40,Home
1987,1987-11-15,MIN,TB,W,23,17,Home
1987,1987-11-15,NE,DAL,L,17,23,Home
1987,1987-11-15,PHI,NYG,L,17,20,Home
1987,1987-11-15,PIT,TEN,L,3,23,Home
1987,1987-11-15,SEA,GB,W,24,13,Home
1987,1987-11-15,SF,NO,L,24,26,Home
1987,1987-11-15,WAS,DET,W,20,13,Home
1987,1987-11-16,DEN,CHI,W,31,29,Home
1987,1987-11-22,CHI,DET,W,30,10,Home
1987,1987-11-22,CIN,PIT,L,16,30,Home
1987,1987-11-22,DAL,MIA,L,14,20,Home
1987,1987-11-22,KC,GB,L,3,23,Home
1987,1987-11-22,LV,DEN,L,17,23,Home
1987,1987-11-22,MIN,ATL,W,24,13,Home
1987,1987-11-22,NE,IND,W,24,0,Home
1987,1987-11-22,NO,NYG,W,23,14,Home
1987,1987-11-22,NYJ,BUF,L,14,17,Home
1987,1987-11-22,PHI,ARI,L,19,31,Home
1987,1987-11-22,SEA,LAC,W,34,3,Home
1987,1987-11-22,TB,SF,L,10,24,Home
1987,1987-11-22,TEN,CLE,L,7,40,Home
1987,1987-11-23,WAS,LAR,L,26,30,Home
1987,1987-11-26,DAL,MIN,L,38,44,Home
1987,1987-11-26,DET,KC,L,20,27,Home
1987,1987-11-29,ATL,ARI,L,21,34,Home
1987,1987-11-29,BUF,MIA,W,27,0,Home
1987,1987-11-29,CHI,GB,W,23,10,Home
1987,1987-11-29,IND,TEN,W,51,27,Home
1987,1987-11-29,LAC,DEN,L,17,31,Home
1987,1987-11-29,LAR,TB,W,35,3,Home
1987,1987-11-29,NE,PHI,L,31,34,Home
1987,1987-11-29,NYJ,CIN,W,27,20,Home
1987,1987-11-29,PIT,NO,L,16,20,Home
1987,1987-11-29,SF,CLE,W,38,24,Home
1987,1987-11-29,WAS,NYG,W,23,19,Home
1987,1987-11-30,SEA,LV,L,14,37,Home
1987,1987-12-06,ARI,WAS,L,17,34,Home
1987,1987-12-06,CIN,KC,W,30,27,Home
1987,1987-12-06,CLE,IND,L,7,9,Home
1987,1987-12-06,DAL,ATL,L,10,21,Home
1987,1987-12-06,DEN,NE,W,31,20,Home
1987,1987-12-06,DET,LAR,L,16,37,Home
1987,1987-12-06,GB,SF,L,12,23,Home
1987,1987-12-06,LV,BUF,W,34,21,Home
1987,1987-12-06,MIN,CHI,L,24,30,Home
1987,1987-12-06,NO,TB,W,44,34,Home
1987,1987-12-06,NYG,PHI,W,23,20,Home
1987,1987-12-06,PIT,SEA,W,13,9,Home
1987,1987-12-06,TEN,LAC,W,33,18,Home
1987,1987-12-07,MIA,NYJ,W,37,28,Home
1987,1987-12-13,ARI,NYG,W,27,24,Home
1987,1987-12-13,CLE,CIN,W,38,24,Home
1987,1987-12-13,GB,MIN,W,16,10,Home
1987,1987-12-13,IND,BUF,L,3,27,Home
1987,1987-12-13,KC,LV,W,16,10,Home
1987,1987-12-13,LAC,PIT,L,16,20,Home
1987,1987-12-13,LAR,ATL,W,33,0,Home
1987,1987-12-13,NE,NYJ,W,42,20,Home
1987,1987-12-13,NO,TEN,W,24,10,Home
1987,1987-12-13,PHI,MIA,L,10,28,Home
1987,1987-12-13,SEA,DEN,W,28,21,Home
1987,1987-12-13,TB,DET,L,10,20,Home
1987,1987-12-13,WAS,DAL,W,24,20,Home
1987,1987-12-14,SF,CHI,W,41,0,Home
1987,1987-12-19,DEN,KC,W,20,17,Home
1987,1987-12-19,NYG,GB,W,20,10,Home
1987,1987-12-20,BUF,NE,L,7,13,Home
1987,1987-12-20,CHI,SEA,L,21,34,Home
1987,1987-12-20,CIN,NO,L,24,41,Home
1987,1987-12-20,DET,MIN,L,14,17,Home
1987,1987-12-20,LAC,IND,L,7,20,Home
1987,1987-12-20,LV,CLE,L,17,24,Home
1987,1987-12-20,MIA,WAS,W,23,21,Home
1987,1987-12-20,NYJ,PHI,L,27,38,Home
1987,1987-12-20,SF,ATL,W,35,7,Home
1987,1987-12-20,TB,ARI,L,14,31,Home
1987,1987-12-20,TEN,PIT,W,24,16,Home
1987,1987-12-21,LAR,DAL,L,21,29,Home
1987,1987-12-26,MIN,WAS,L,24,27,Home
1987,1987-12-26,PIT,CLE,L,13,19,Home
1987,1987-12-27,ATL,DET,L,13,30,Home
1987,1987-12-27,DAL,ARI,W,21,16,Home
1987,1987-12-27,DEN,LAC,W,24,0,Home
1987,1987-12-27,IND,TB,W,24,6,Home
1987,1987-12-27,KC,SEA,W,41,20,Home
1987,1987-12-27,LV,CHI,L,3,6,Home
1987,1987-12-27,NO,GB,W,33,24,Home
1987,1987-12-27,NYG,NYJ,W,20,7,Home
1987,1987-12-27,PHI,BUF,W,17,7,Home
1987,1987-12-27,SF,LAR,W,48,0,Home
1987,1987-12-27,TEN,CIN,W,21,17,Home
1987,1987-12-28,MIA,NE,L,10,24,Home
1988,1988-09-04,BUF,MIN,W,13,10,Home
1988,1988-09-04,CHI,MIA,W,34,7,Home
1988,1988-09-04,CIN,ARI,W,21,14,Home
1988,1988-09-04,DEN,SEA,L,14,21,Home
1988,1988-09-04,DET,ATL,W,31,17,Home
1988,1988-09-04,GB,LAR,L,7,34,Home
1988,1988-09-04,IND,TEN,L,14,17,Home
1988,1988-09-04,KC,CLE,L,3,6,Home
1988,1988-09-04,LV,LAC,W,24,13,Home
1988,1988-09-04,NE,NYJ,W,28,3,Home
1988,1988-09-04,NO,SF,L,33,34,Home
1988,1988-09-04,PIT,DAL,W,24,21,Home
1988,1988-09-04,TB,PHI,L,14,41,Home
1988,1988-09-05,NYG,WAS,W,27,20,Home
1988,1988-09-11,ATL,NO,L,21,29,Home
1988,1988-09-11,BUF,MIA,W,9,6,Home
1988,1988-09-11,CLE,NYJ,L,3,23,Home
1988,1988-09-11,DEN,LAC,W,34,3,Home
1988,1988-09-11,GB,TB,L,10,13,Home
1988,1988-09-11,IND,CHI,L,13,17,Home
1988,1988-09-11,LAR,DET,W,17,10,Home
1988,1988-09-11,MIN,NE,W,36,6,Home
1988,1988-09-11,NYG,SF,L,17,20,Home
1988,1988-09-11,PHI,CIN,L,24,28,Home
1988,1988-09-11,SEA,KC,W,31,10,Home
1988,1988-09-11,TEN,LV,W,38,35,Home
1988,1988-09-11,WAS,PIT,W,30,29,Home
1988,1988-09-12,ARI,DAL,L,14,17,Home
1988,1988-09-18,CHI,MIN,L,7,31,Home
1988,1988-09-18,DAL,NYG,L,10,12,Home
1988,1988-09-18,DET,NO,L,14,22,Home
1988,1988-09-18,KC,DEN,W,20,13,Home
1988,1988-09-18,LAC,SEA,W,17,6,Home
1988,1988-09-18,LV,LAR,L,17,22,Home
1988,1988-09-18,MIA,GB,W,24,17,Home
1988,1988-09-18,NE,BUF,L,14,16,Home
1988,1988-09-18,NYJ,TEN,W,45,3,Home
1988,1988-09-18,PIT,CIN,L,12,17,Home
1988,1988-09-18,SF,ATL,L,17,34,Home
1988,1988-09-18,TB,ARI,L,24,30,Home
1988,1988-09-18,WAS,PHI,W,17,10,Home
1988,1988-09-19,CLE,IND,W,23,17,Home
1988,1988-09-25,ARI,WAS,W,30,21,Home
1988,1988-09-25,BUF,PIT,W,36,28,Home
1988,1988-09-25,CIN,CLE,W,24,17,Home
1988,1988-09-25,DAL,ATL,W,26,20,Home
1988,1988-09-25,DET,NYJ,L,10,17,Home
1988,1988-09-25,GB,CHI,L,6,24,Home
1988,1988-09-25,IND,MIA,W,15,13,Home
1988,1988-09-25,KC,LAC,L,23,24,Home
1988,1988-09-25,MIN,PHI,W,23,21,Home
1988,1988-09-25,NO,TB,W,13,9,Home
1988,1988-09-25,NYG,LAR,L,31,45,Home
1988,1988-09-25,SEA,SF,L,7,38,Home
1988,1988-09-25,TEN,NE,W,31,6,Home
1988,1988-09-26,DEN,LV,L,27,30,Home
1988,1988-10-02,ATL,SEA,L,20,31,Home
1988,1988-10-02,CHI,BUF,W,24,3,Home
1988,1988-10-02,LAC,DEN,L,0,12,Home
1988,1988-10-02,LAR,ARI,L,27,41,Home
1988,1988-10-02,LV,CIN,L,21,45,Home
1988,1988-10-02,MIA,MIN,W,24,7,Home
1988,1988-10-02,NE,IND,W,21,17,Home
1988,1988-10-02,NYJ,KC,T,17,17,Home
1988,1988-10-02,PHI,TEN,W,32,23,Home
1988,1988-10-02,PIT,CLE,L,9,23,Home
1988,1988-10-02,SF,DET,W,20,13,Home
1988,1988-10-02,TB,GB,W,27,24,Home
1988,1988-10-02,WAS,NYG,L,23,24,Home
1988,1988-10-03,NO,DAL,W,20,17,Home
1988,1988-10-09,ARI,PIT,W,31,14,Home
1988,1988-10-09,ATL,LAR,L,0,33,Home
1988,1988-10-09,BUF,IND,W,34,23,Home
1988,1988-10-09,CIN,NYJ,W,36,19,Home
1988,1988-10-09,CLE,SEA,L,10,16,Home
1988,1988-10-09,DAL,WAS,L,17,35,Home
1988,1988-10-09,DET,CHI,L,7,24,Home
1988,1988-10-09,GB,NE,W,45,3,Home
1988,1988-10-09,LAC,NO,L,17,23,Home
1988,1988-10-09,LV,MIA,L,14,24,Home
1988,1988-10-09,MIN,TB,W,14,13,Home
1988,1988-10-09,SF,DEN,L,13,16,Home
1988,1988-10-09,TEN,KC,W,7,6,Home
1988,1988-10-10,PHI,NYG,W,24,13,Home
1988,1988-10-16,CHI,DAL,W,17,7,Home
1988,1988-10-16,CLE,PHI,W,19,3,Home
1988,1988-10-16,DEN,ATL,W,30,14,Home
1988,1988-10-16,IND,TB,W,35,31,Home
1988,1988-10-16,KC,LV,L,17,27,Home
1988,1988-10-16,LAR,SF,L,21,24,Home
1988,1988-10-16,MIA,LAC,W,31,28,Home
1988,1988-10-16,MIN,GB,L,14,34,Home
1988,1988-10-16,NE,CIN,W,27,21,Home
1988,1988-10-16,NYG,DET,W,30,10,Home
1988,1988-10-16,PIT,TEN,L,14,34,Home
1988,1988-10-16,SEA,NO,L,19,20,Home
1988,1988-10-16,WAS,ARI,W,33,17,Home
1988,1988-10-17,NYJ,BUF,L,14,37,Home
1988,1988-10-23,ARI,CLE,L,21,29,Home
1988,1988-10-23,ATL,NYG,L,16,23,Home
1988,1988-10-23,BUF,NE,W,23,20,Home
1988,1988-10-23,CIN,TEN,W,44,21,Home
1988,1988-10-23,GB,WAS,L,17,20,Home
1988,1988-10-23,KC,DET,L,6,7,Home
1988,1988-10-23,LAC,IND,L,0,16,Home
1988,1988-10-23,LAR,SEA,W,31,10,Home
1988,1988-10-23,MIA,NYJ,L,30,44,Home
1988,1988-10-23,NO,LV,W,20,6,Home
1988,1988-10-23,PHI,DAL,W,24,23,Home
1988,1988-10-23,PIT,DEN,W,39,21,Home
1988,1988-10-23,TB,MIN,L,20,49,Home
1988,1988-10-24,CHI,SF,W,10,9,Home
1988,1988-10-30,BUF,GB,W,28,0,Home
1988,1988-10-30,CLE,CIN,W,23,16,Home
1988,1988-10-30,DAL,ARI,L,10,16,Home
1988,1988-10-30,DET,NYG,L,10,13,Home
1988,1988-10-30,LV,KC,W,17,10,Home
1988,1988-10-30,NE,CHI,W,30,7,Home
1988,1988-10-30,NO,LAR,L,10,12,Home
1988,1988-10-30,NYJ,PIT,W,24,20,Home
1988,1988-10-30,PHI,ATL,L,24,27,Home
1988,1988-10-30,SEA,LAC,W,17,14,Home
1988,1988-10-30,SF,MIN,W,24,21,Home
1988,1988-10-30,TB,MIA,L,14,17,Home
1988,1988-10-30,TEN,WAS,W,41,17,Home
1988,1988-10-31,IND,DEN,W,55,23,Home
1988,1988-11-06,ARI,SF,W,24,23,Home
1988,1988-11-06,ATL,GB,W,20,0,Home
1988,1988-11-06,CHI,TB,W,28,10,Home
1988,1988-11-06,CIN,PIT,W,42,7,Home
1988,1988-11-06,DEN,KC,W,17,11,Home
1988,1988-11-06,IND,NYJ,W,38,14,Home
1988,1988-11-06,LAC,LV,L,3,13,Home
1988,1988-11-06,MIN,DET,W,44,17,Home
1988,1988-11-06,NE,MIA,W,21,10,Home
1988,1988-11-06,NYG,DAL,W,29,21,Home
1988,1988-11-06,PHI,LAR,W,30,24,Home
1988,1988-11-06,SEA,BUF,L,3,13,Home
1988,1988-11-06,WAS,NO,W,27,24,Home
1988,1988-11-07,TEN,CLE,W,24,17,Home
1988,1988-11-13,ARI,NYG,W,24,17,Home
1988,1988-11-13,ATL,LAC,L,7,10,Home
1988,1988-11-13,DAL,MIN,L,3,43,Home
1988,1988-11-13,DEN,CLE,W,30,7,Home
1988,1988-11-13,DET,TB,L,20,23,Home
1988,1988-11-13,GB,IND,L,13,20,Home
1988,1988-11-13,KC,CIN,W,31,28,Home
1988,1988-11-13,LAR,NO,L,10,14,Home
1988,1988-11-13,NYJ,NE,L,13,14,Home
1988,1988-11-13,PIT,PHI,L,26,27,Home
1988,1988-11-13,SEA,TEN,W,27,24,Home
1988,1988-11-13,SF,LV,L,3,9,Home
1988,1988-11-13,WAS,CHI,L,14,34,Home
1988,1988-11-14,MIA,BUF,L,6,31,Home
1988,1988-11-20,BUF,NYJ,W,9,6,Home
1988,1988-11-20,CLE,PIT,W,27,7,Home
1988,1988-11-20,DAL,CIN,L,24,38,Home
1988,1988-11-20,GB,DET,L,9,19,Home
1988,1988-11-20,KC,SEA,W,27,24,Home
1988,1988-11-20,LAR,LAC,L,24,38,Home
1988,1988-11-20,LV,ATL,L,6,12,Home
1988,1988-11-20,MIA,NE,L,3,6,Home
1988,1988-11-20,MIN,IND,W,12,3,Home
1988,1988-11-20,NO,DEN,W,42,0,Home
1988,1988-11-20,NYG,PHI,L,17,23,Home
1988,1988-11-20,TB,CHI,L,15,27,Home
1988,1988-11-20,TEN,ARI,W,38,20,Home
1988,1988-11-21,SF,WAS,W,37,21,Home
1988,1988-11-24,DAL,TEN,L,17,25,Home
1988,1988-11-24,DET,MIN,L,0,23,Home
1988,1988-11-27,ATL,TB,W,17,10,Home
1988,1988-11-27,CHI,GB,W,16,0,Home
1988,1988-11-27,CIN,BUF,W,35,21,Home
1988,1988-11-27,DEN,LAR,W,35,24,Home
1988,1988-11-27,IND,NE,W,24,21,Home
1988,1988-11-27,LAC,SF,L,10,48,Home
1988,1988-11-27,NO,NYG,L,12,13,Home
1988,1988-11-27,NYJ,MIA,W,38,34,Home
1988,1988-11-27,PHI,ARI,W,31,21,Home
1988,1988-11-27,PIT,KC,W,16,10,Home
1988,1988-11-27,WAS,CLE,L,13,17,Home
1988,1988-11-28,SEA,LV,W,35,27,Home
1988,1988-12-04,ATL,SF,L,3,13,Home
1988,1988-12-04,CIN,LAC,W,27,10,Home
1988,1988-12-04,CLE,DAL,W,24,21,Home
1988,1988-12-04,DET,GB,W,30,14,Home
1988,1988-12-04,KC,NYJ,W,38,34,Home
1988,1988-12-04,LV,DEN,W,21,20,Home
1988,1988-12-04,MIA,IND,L,28,31,Home
1988,1988-12-04,MIN,NO,W,45,3,Home
1988,1988-12-04,NE,SEA,W,13,7,Home
1988,1988-12-04,NYG,ARI,W,44,7,Home
1988,1988-12-04,PHI,WAS,L,19,20,Home
1988,1988-12-04,TB,BUF,W,10,5,Home
1988,1988-12-04,TEN,PIT,L,34,37,Home
1988,1988-12-05,LAR,CHI,W,23,3,Home
1988,1988-12-10,ARI,PHI,L,17,23,Home
1988,1988-12-10,NYJ,IND,W,34,16,Home
1988,1988-12-11,BUF,LV,W,37,21,Home
1988,1988-12-11,CHI,DET,W,13,12,Home
1988,1988-12-11,GB,MIN,W,18,6,Home
1988,1988-12-11,LAC,PIT,W,20,14,Home
1988,1988-12-11,LAR,ATL,W,22,7,Home
1988,1988-12-11,NE,TB,W,10,7,Home
1988,1988-12-11,NYG,KC,W,28,12,Home
1988,1988-12-11,SEA,DEN,W,42,14,Home
1988,1988-12-11,SF,NO,W,30,17,Home
1988,1988-12-11,TEN,CIN,W,41,6,Home
1988,1988-12-11,WAS,DAL,L,17,24,Home
1988,1988-12-12,MIA,CLE,W,38,31,Home
1988,1988-12-17,CIN,WAS,W,20,17,Home
1988,1988-12-17,DEN,NE,W,21,10,Home
1988,1988-12-18,ARI,GB,L,17,26,Home
1988,1988-12-18,CLE,TEN,W,28,23,Home
1988,1988-12-18,DAL,PHI,L,7,23,Home
1988,1988-12-18,IND,BUF,W,17,14,Home
1988,1988-12-18,LAC,KC,W,24,13,Home
1988,1988-12-18,LV,SEA,L,37,43,Home
1988,1988-12-18,NO,ATL,W,10,9,Home
1988,1988-12-18,NYJ,NYG,W,27,21,Home
1988,1988-12-18,PIT,MIA,W,40,24,Home
1988,1988-12-18,SF,LAR,L,16,38,Home
1988,1988-12-18,TB,DET,W,21,10,Home
1988,1988-12-19,MIN,CHI,W,28,27,Home
1989,1989-09-10,ATL,LAR,L,21,31,Home
1989,1989-09-10,CHI,CIN,W,17,14,Home
1989,1989-09-10,DEN,KC,W,34,20,Home
1989,1989-09-10,DET,ARI,L,13,16,Home
1989,1989-09-10,GB,TB,L,21,23,Home
1989,1989-09-10,IND,SF,L,24,30,Home
1989,1989-09-10,LV,LAC,W,40,14,Home
1989,1989-09-10,MIA,BUF,L,24,27,Home
1989,1989-09-10,MIN,TEN,W,38,7,Home
1989,1989-09-10,NO,DAL,W,28,0,Home
1989,1989-09-10,NYJ,NE,L,24,27,Home
1989,1989-09-10,PHI,SEA,W,31,7,Home
1989,1989-09-10,PIT,CLE,L,0,51,Home
1989,1989-09-11,WAS,NYG,L,24,27,Home
1989,1989-09-17,ATL,DAL,W,27,21,Home
1989,1989-09-17,CHI,MIN,W,38,7,Home
1989,1989-09-17,CIN,PIT,W,41,10,Home
1989,1989-09-17,CLE,NYJ,W,38,24,Home
1989,1989-09-17,GB,NO,W,35,34,Home
1989,1989-09-17,KC,LV,W,24,19,Home
1989,1989-09-17,LAC,TEN,L,27,34,Home
1989,1989-09-17,LAR,IND,W,31,17,Home
1989,1989-09-17,NE,MIA,L,10,24,Home
1989,1989-09-17,NYG,DET,W,24,14,Home
1989,1989-09-17,SEA,ARI,L,24,34,Home
1989,1989-09-17,TB,SF,L,16,20,Home
1989,1989-09-17,WAS,PHI,L,37,42,Home
1989,1989-09-18,BUF,DEN,L,14,28,Home
1989,1989-09-24,DAL,WAS,L,7,30,Home
1989,1989-09-24,DEN,LV,W,31,21,Home
1989,1989-09-24,DET,CHI,L,27,47,Home
1989,1989-09-24,IND,ATL,W,13,9,Home
1989,1989-09-24,LAC,KC,W,21,6,Home
1989,1989-09-24,LAR,GB,W,41,38,Home
1989,1989-09-24,MIA,NYJ,L,33,40,Home
1989,1989-09-24,NE,SEA,L,3,24,Home
1989,1989-09-24,NYG,ARI,W,35,7,Home
1989,1989-09-24,PHI,SF,L,28,38,Home
1989,1989-09-24,PIT,MIN,W,27,14,Home
1989,1989-09-24,TB,NO,W,20,10,Home
1989,1989-09-24,TEN,BUF,L,41,47,Home
1989,1989-09-25,CIN,CLE,W,21,14,Home
1989,1989-10-01,ARI,LAC,L,13,24,Home
1989,1989-10-01,BUF,NE,W,31,10,Home
1989,1989-10-01,CLE,DEN,W,16,13,Home
1989,1989-10-01,DAL,NYG,L,13,30,Home
1989,1989-10-01,DET,PIT,L,3,23,Home
1989,1989-10-01,GB,ATL,W,23,21,Home
1989,1989-10-01,KC,CIN,L,17,21,Home
1989,1989-10-01,LV,SEA,L,20,24,Home
1989,1989-10-01,MIN,TB,W,17,3,Home
1989,1989-10-01,NO,WAS,L,14,16,Home
1989,1989-10-01,NYJ,IND,L,10,17,Home
1989,1989-10-01,SF,LAR,L,12,13,Home
1989,1989-10-01,TEN,MIA,W,39,7,Home
1989,1989-10-02,CHI,PHI,W,27,13,Home
1989,1989-10-08,DEN,LAC,W,16,10,Home
1989,1989-10-08,GB,DAL,W,31,13,Home
1989,1989-10-08,IND,BUF,W,37,14,Home
1989,1989-10-08,LAR,ATL,W,26,14,Home
1989,1989-10-08,MIA,CLE,W,13,10,Home
1989,1989-10-08,MIN,DET,W,24,17,Home
1989,1989-10-08,NE,TEN,W,23,13,Home
1989,1989-10-08,NO,SF,L,20,24,Home
1989,1989-10-08,PHI,NYG,W,21,19,Home
1989,1989-10-08,PIT,CIN,L,16,26,Home
1989,1989-10-08,SEA,KC,L,16,20,Home
1989,1989-10-08,TB,CHI,W,42,35,Home
1989,1989-10-08,WAS,ARI,W,30,28,Home
1989,1989-10-09,NYJ,LV,L,7,14,Home
1989,1989-10-15,ARI,PHI,L,5,17,Home
1989,1989-10-15,ATL,NE,W,16,15,Home
1989,1989-10-15,CHI,TEN,L,28,33,Home
1989,1989-10-15,CIN,MIA,L,13,20,Home
1989,1989-10-15,CLE,PIT,L,7,17,Home
1989,1989-10-15,DAL,SF,L,14,31,Home
1989,1989-10-15,DEN,IND,W,14,3,Home
1989,1989-10-15,LAC,SEA,L,16,17,Home
1989,1989-10-15,LV,KC,W,20,14,Home
1989,1989-10-15,MIN,GB,W,26,14,Home
1989,1989-10-15,NO,NYJ,W,29,14,Home
1989,1989-10-15,NYG,WAS,W,20,17,Home
1989,1989-10-15,TB,DET,L,16,17,Home
1989,1989-10-16,BUF,LAR,W,23,20,Home
1989,1989-10-22,ARI,ATL,W,34,20,Home
1989,1989-10-22,BUF,NYJ,W,34,3,Home
1989,1989-10-22,CIN,IND,L,12,23,Home
1989,1989-10-22,DET,MIN,L,7,20,Home
1989,1989-10-22,KC,DAL,W,36,28,Home
1989,1989-10-22,LAC,NYG,L,13,20,Home
1989,1989-10-22,LAR,NO,L,21,40,Home
1989,1989-10-22,MIA,GB,W,23,20,Home
1989,1989-10-22,PHI,LV,W,10,7,Home
1989,1989-10-22,SEA,DEN,L,21,24,Home
1989,1989-10-22,SF,NE,W,37,20,Home
1989,1989-10-22,TEN,PIT,W,27,0,Home
1989,1989-10-22,WAS,TB,W,32,28,Home
1989,1989-10-23,CLE,CHI,W,27,7,Home
1989,1989-10-29,BUF,MIA,W,31,17,Home
1989,1989-10-29,CHI,LAR,W,20,10,Home
1989,1989-10-29,CIN,TB,W,56,23,Home
1989,1989-10-29,CLE,TEN,W,28,17,Home
1989,1989-10-29,DAL,ARI,L,10,19,Home
1989,1989-10-29,DEN,PHI,L,24,28,Home
1989,1989-10-29,GB,DET,W,23,20,Home
1989,1989-10-29,IND,NE,L,20,23,Home
1989,1989-10-29,LV,WAS,W,37,24,Home
1989,1989-10-29,NO,ATL,W,20,13,Home
1989,1989-10-29,NYJ,SF,L,10,23,Home
1989,1989-10-29,PIT,KC,W,23,17,Home
1989,1989-10-29,SEA,LAC,W,10,7,Home
